variable,simulated_value,rank,z_score,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail,max_rank,sim_id,hpd_lwr,hpd_upr,attained_hpd,proposal
RF_dist,3,88,0.5410064720483307,2.71,3,0.5360379496053291,0,2,3,1.0018612981557518,176.00528327318983,NA,200,data_set_18,2,3,0.95,STL
BHV_dist,3.1812755995250606,194,2.320991867381722,2.299754959890781,2.2235183026226304,0.37980341595453776,0.2530852541211865,1.7909519843685668,2.837634574524877,1.0017159566455227,164.04343492879755,150.8123084673188,200,data_set_18,1.5173861052819713,2.8389026426305892,0.95,STL
KC_dist,3.1622776601683795,60,-0.7418128044002297,3.6814020925070543,3.605551275463989,0.6998051654802551,0.7673260795378333,2.63593823265052,4.58257569495584,0.9979448991875715,143.0015611645177,NA,200,data_set_18,2.449489742783178,4.58257569495584,0.95,STL
tree_length,1.9605383135521628,50,-0.7071134647764703,2.9909706411242998,2.6960928301625957,1.4572375989161412,1.2154595667102646,1.1367475142762282,5.837563670724215,1.0061503376405392,166.86132456366184,133.67919036774546,200,data_set_19,0.7842424635627454,6.072232309452919,0.95,STL
max_branch,0.6563057700386343,55,-0.7151408249986456,1.103963698180456,0.9899470771817074,0.6259717142321856,0.5921886112845435,0.38375416541163954,2.362967874474845,1.0058886463476624,180.78146424777466,132.8757035931164,200,data_set_19,0.20692302265462947,2.3726737872775416,0.95,STL
range_branch,0.6404157305423094,58,-0.6757111061893174,1.0577729032984415,0.9499740010893594,0.6176562275405298,0.5847975858528601,0.32912012987992756,2.3182878553761515,1.005668933377233,180.69302858989644,132.8757035931164,200,data_set_19,0.2227551995985081,2.3376696802201162,0.95,STL
RF_dist,3,188,0.5868756912013621,2.7,3,0.511181506574051,0,2,3,0.9949894703147008,195.1509393623161,NA,200,data_set_19,2,3,0.95,STL
BHV_dist,2.379194584544814,92,-0.32208494396842274,2.572453010105014,2.4335596710821,0.6000231590432467,0.43451477425311963,1.9117138993352294,3.7121865206456794,1.0100260151410863,168.31502251845956,128.09695974233045,200,data_set_19,1.6801131258138722,3.8696202112522755,0.95,STL
KC_dist,4.58257569495584,130,0.9030679880315813,3.964757628124865,4.358898943540674,0.6841323964739728,0.3316231516481249,2.8284271247461903,4.58257569495584,0.9952414880301376,155.65373635616982,NA,200,data_set_19,2.8284271247461903,4.58257569495584,0.95,STL
tree_length,6.742642711281989,103,-0.08865670992433576,6.930466565667661,6.60960223006495,2.1185520480736417,1.9803708778991407,3.99547339394145,10.271410416062663,1.015505155887227,142.9093856116117,158.62628906581352,200,data_set_20,2.272909402928278,10.421537863044138,0.95,STL
max_branch,2.9792201857495804,109,-0.03972684693738594,3.0193307222169334,2.907029366667756,1.0096581923698065,0.9555999568251485,1.606967584276181,4.637511554378039,1.0210224974836108,149.52396680599534,181.8165087595598,200,data_set_20,0.8945074084452538,4.739592639834017,0.95,STL
range_branch,2.9781454395836944,113,0.01349411489856034,2.9645160420756813,2.835027329734326,1.0100253043989684,0.957060464593721,1.4990731705490423,4.607906676553842,1.0217522758626614,144.5673481709666,181.8165087595598,200,data_set_20,0.8750789861919048,4.736334561859265,0.95,STL
RF_dist,2,7,-1.4540890619215872,2.68,3,0.46764673348231933,0,2,3,1.032740867441591,116.98323022047137,NA,200,data_set_20,2,3,0.95,STL
BHV_dist,3.9498718518330453,75,-0.44831606568484395,4.5319083602894,4.437410552292505,1.2982726986757438,1.3615289827932846,2.8580172408758027,6.687915018025374,1.0034801166044853,198.5610230359622,224.40597791289804,200,data_set_20,2.4695684186805873,7.028989374638553,0.95,STL
KC_dist,4.358898943540674,76,0.2542258694000811,4.247044109002139,4.358898943540674,0.4399821104063441,0.3316231516481249,3.3166247903554,4.58257569495584,1.0063034755713514,178.0168708488737,NA,200,data_set_20,3.3166247903554,4.58257569495584,0.95,STL
tree_length,3.1448607850183388,29,-1.0791005049659144,4.7417914435309125,4.661910643489016,1.4798720333867477,1.536987106148863,2.4503299717582223,7.3095646120678435,1.0472947170747748,196.05916738744475,37.93888390701524,200,data_set_21,1.8685027292084335,7.537987432725081,0.95,STL
max_branch,0.9104161201904457,32,-1.025229417853406,1.6213010409329283,1.5102494671150044,0.6933910677581917,0.6969852804715452,0.7252735093017852,2.9258721961490957,1.0415234902039545,203.6686361533243,194.74010614976342,200,data_set_21,0.3994326448628981,2.9623111440404175,0.95,STL
range_branch,0.788283013552054,27,-1.065488249885628,1.5228338885332653,1.390885408758412,0.689403074186937,0.6881878645715767,0.5679871392767282,2.889340318398579,1.0433091840237878,192.1336878877904,194.74010614976342,200,data_set_21,0.4195035278806781,2.951436307181211,0.95,STL
RF_dist,3,67,0.551921835631949,2.69,3,0.5616737370882435,0,2,3,0.9963998109833636,232.61601798472554,NA,200,data_set_21,2,3,0.95,STL
BHV_dist,2.4440938541565864,63,-0.6158796167942419,2.920376072910912,2.7584783321655637,0.7733365511160373,0.6914639926141499,1.906522907173808,4.573165466137192,1.0047557041498418,196.65702604395042,162.51233661507354,200,data_set_21,1.7349296563305656,4.756030768191704,0.95,STL
KC_dist,3,43,-0.8172409409034925,3.527755289728164,3.872983346207417,0.6457768612824384,0.7204184646062867,2.6457513110645907,4.358898943540674,0.9979366452568518,295.1537108510458,223.30564725508387,200,data_set_21,2.6457513110645907,4.58257569495584,0.95,STL
tree_length,6.778150162703531,130,0.36285898906426023,6.114693469286003,5.927864912115393,1.8284146553140332,1.9731859391258,3.410175082544978,9.21220209224389,1.000196622308996,243.08069964185626,154.06918008282148,200,data_set_22,2.7682117298516937,9.31596046260923,0.95,STL
max_branch,2.859710897447856,125,0.296187682721963,2.6066059504003793,2.538918685409519,0.8545424466049484,0.9196238113698402,1.3313316045935921,3.9120644862056175,0.9986437452831725,234.68606547821557,136.6763925125324,200,data_set_22,0.7307666768803215,3.9335985116882863,0.95,STL
range_branch,2.7890387726679062,128,0.26863770772615175,2.5602022563385627,2.4593441785671013,0.8518406379592048,0.8784824129409872,1.3066991946519233,3.8913827554318448,1.0013472060208883,236.6432920585317,162.51233661507337,200,data_set_22,0.6798013544648702,3.910740578585177,0.95,STL
RF_dist,3,118,0.07071067811865324,2.995,3,0.07071067811865475,0,3,3,1,204.12329046744242,NA,200,data_set_22,3,3,0.95,STL
BHV_dist,4.39741934477052,124,0.21309472915796232,4.176396897594897,4.011298734295232,1.0372027879290449,1.047970275792362,2.7392909794424143,5.8299735182205845,1.0030804018265183,220.84317403735315,166.70319691893394,200,data_set_22,2.323901902653117,6.120557511305255,0.95,STL
KC_dist,3.872983346207417,21,-0.6870370481494421,4.003041770370421,4.123105625617661,0.18930336364439315,0,3.872983346207417,4.123105625617661,0.9952311164106183,228.32901808340242,204.12329046744225,200,data_set_22,3.872983346207417,4.123105625617661,0.95,STL
tree_length,4.014737233690986,22,-1.0732561697611847,5.928087331075558,5.613287317789807,1.7827524791311664,1.4872677461901664,3.6570745715583906,8.757111901929157,1.005899394741205,185.87159552586343,147.84531378898163,200,data_set_23,2.95498394730648,9.099795655023156,0.95,STL
max_branch,1.326522039075559,28,-0.9808263140289971,2.088754601641607,1.9843907777281227,0.777133067968967,0.6611211480923735,1.0848263539495675,3.28708217662896,1.0180045780850264,193.63387104792884,179.43272152681843,200,data_set_23,0.8906798995350504,3.4159230577295787,0.95,STL
range_branch,1.317043821417278,36,-0.8663093054389964,1.9900254763881207,1.8825101158538837,0.776837615324718,0.6433959861902587,0.9684664613797098,3.25875090296178,1.013876143972963,192.80922934434028,179.43272152681843,200,data_set_23,0.7950448607537892,3.2924682651016823,0.95,STL
RF_dist,3,192,NA,3,3,0,0,3,3,NA,NA,NA,200,data_set_23,3,3,0.95,STL
BHV_dist,2.9167806586585177,31,-0.8742709777803296,3.693583201878938,3.571383314830971,0.8885146172787638,0.6941826532200595,2.576881773285762,5.0525894855369415,1.0294149453016013,188.20232088327174,183.81776436968573,200,data_set_23,2.2604705891682193,5.147300596072813,0.95,STL
KC_dist,3.4641016151377544,40,-0.8152673382930776,3.693410817456181,3.872983346207417,0.2812687219857606,0,3.1622776601683795,3.872983346207417,0.9970265427762144,164.23973007808382,NA,200,data_set_23,3.1622776601683795,3.872983346207417,0.95,STL
tree_length,5.081634058144617,139,0.34104777468547226,4.480505795123278,4.29697877827288,1.7625925387600705,1.7122298313257778,2.2085699329433073,7.898620436649678,0.9966324624089918,211.56694974262766,183.81776436968573,200,data_set_24,1.6304123961457941,8.019288440989428,0.95,STL
max_branch,1.8780644833286941,113,0.09288004364652684,1.8061554267559852,1.702208784718633,0.7742142848938889,0.6852618676897111,0.7855880200369795,3.1614536227078966,0.9966546208187281,204.67151557458484,184.50039724965913,200,data_set_24,0.5212851792529325,3.391937597993051,0.95,STL
range_branch,1.8278602425720014,113,0.09310796737938697,1.7559455219457167,1.6804293547546005,0.7723798795140036,0.6758039973755751,0.7077735770435959,3.131412483885894,0.9960976424946019,206.5719449337145,184.50039724965913,200,data_set_24,0.36684201922073745,3.2056189335707588,0.95,STL
RF_dist,3,97,0.6686022625651565,2.69,3,0.46365383032156576,0,2,3,0.99498743710662,209.23004871571044,NA,200,data_set_24,2,3,0.95,STL
BHV_dist,3.806015467632945,137,0.2961974494099766,3.544697816772401,3.3935310477499607,0.8822413946544347,0.7732753229106447,2.395296293853714,5.248861214563538,0.9952560666435627,168.78706513888244,181.8165087595598,200,data_set_24,2.259565241707787,5.581815212650072,0.95,STL
KC_dist,3.1622776601683795,109,0.6664024689264733,2.9432080926887823,3.1622776601683795,0.3287346276380138,0,2.449489742783178,3.1622776601683795,0.9950032194766479,208.6205058393672,NA,200,data_set_24,2.449489742783178,3.1622776601683795,0.95,STL
tree_length,2.4829193780089804,86,-0.26753941604979303,2.8161906899003473,2.5857340112705436,1.2456905109987237,1.0966744423843622,1.2401418125337342,4.919288884412595,1.0091937695394184,248.4268963137506,118.41182145049568,200,data_set_25,0.8789150472193814,5.0336477853135975,0.95,STL
max_branch,0.8746445738120776,113,-0.04308801971392099,0.8947655852226944,0.7997791479780272,0.4669746148513781,0.4033082897879773,0.3284015826559147,1.7452376032289807,1.0011698270326101,296.15307481203223,151.93327425911087,200,data_set_25,0.24727038033377874,1.7980819472419527,0.95,STL
range_branch,0.8598096367517742,121,0.06477479696547192,0.8309736379559844,0.7525527076366167,0.44517312514558355,0.3862983064545786,0.2695737681435697,1.6048647347711162,0.9999340631869484,305.72419141056275,210.5823844908422,200,data_set_25,0.18717459786742152,1.6869847841149055,0.95,STL
RF_dist,1,35,-1.3511354292336049,1.78,2,0.5772922411208135,0,1,2,1.0008411081364443,183.69577031274528,162.50822352592215,200,data_set_25,0,2,0.95,STL
BHV_dist,1.6787095753686165,10,-1.192077025255964,2.1776384653942804,2.099599431547336,0.4185374597908498,0.3118833567648665,1.6816811684343982,2.9334931069114827,0.9960034806499918,260.7904534584928,181.79246194399605,200,data_set_25,1.3458642797439242,3.01182345540712,0.95,STL
KC_dist,2.6457513110645907,96,-0.06548740217428078,2.6944397064705106,2.6457513110645907,0.7434772763828079,0.2708351613643395,2.449489742783178,3.6432186588678106,1.0109433998210908,222.49180445094277,137.7049793851086,200,data_set_25,2.449489742783178,4.58257569495584,0.95,STL
tree_length,3.5483363624456805,19,-1.2984670316158493,5.713203526904285,5.5930417435831945,1.6672484643407404,1.6076645944717012,3.153380977242769,8.745660184357337,0.9957560717120734,195.65642194358415,176.87381872549292,200,data_set_26,2.8921825299728874,8.972986511957146,0.95,STL
max_branch,0.7877569380439329,6,-1.7432482979483248,1.979765331348042,1.9309117935749276,0.6837857777959774,0.6763826876999027,0.9426284881786953,3.1580850250671735,0.9982620153520273,197.44600104309342,181.8165087595599,200,data_set_26,0.6485843694996367,3.229534051304118,0.95,STL
range_branch,0.7480259107476737,9,-1.6708663362259637,1.8753694000882266,1.8509429131008055,0.674705968334318,0.6601120681516742,0.841734341890523,2.9458902254676356,0.9966861077840709,201.437428902258,181.8165087595598,200,data_set_26,0.4274077924978158,3.0027841573651943,0.95,STL
RF_dist,2,195,NA,2,2,0,0,2,2,NA,NA,NA,200,data_set_26,2,2,0.95,STL
BHV_dist,2.436379064426066,26,-1.0489707382939009,3.1675410495410996,3.033986807675398,0.6970280089073148,0.6123314009566028,2.1763768133966717,4.444850800688994,0.9970768387605531,215.59257229955824,183.81776436968573,200,data_set_26,1.9494926934773904,4.520399333338783,0.95,STL
KC_dist,2.8284271247461903,179,2.326049792704791,2.510255581443258,2.449489742783178,0.13678621339096714,0,2.449489742783178,2.8284271247461903,1.0054121348545093,175.49028724224706,NA,200,data_set_26,2.449489742783178,2.8284271247461903,0.95,STL
tree_length,4.696153500053023,176,0.9928904880498706,3.348915311885218,3.2358814350627503,1.3568849781348054,1.2630449734069438,1.5498701339251004,5.909857791160595,0.9950646473908754,197.96155307734875,225.64361868699203,200,data_set_27,0.8103889036020493,5.97152835066529,0.95,STL
max_branch,0.8608846596796755,72,-0.4988964015183389,1.1507929275660111,1.082894950371271,0.5810991360210861,0.5066066449813309,0.427059597780029,2.2852738214896884,1.0032197450494116,183.9745593893211,118.275107522825,200,data_set_27,0.29024025701388073,2.305369603245831,0.95,STL
range_branch,0.5997525806845798,40,-0.8645774253562611,1.10309888187426,1.071076363034038,0.5821876519413739,0.5413333699677182,0.36248249561337775,2.258292797057248,1.0019569978182556,179.2279403663745,135.09437214513483,200,data_set_27,0.24613517732837065,2.3079179780648653,0.95,STL
RF_dist,1,95,-0.47457821858355337,1.33,1,0.6953542895098143,1.4826,0,2,0.9989401682381835,224.64714558557694,204.122869596414,200,data_set_27,0,2,0.95,STL
BHV_dist,1.9627511246454685,25,-0.8534363531913214,2.5057891871059743,2.353384525573384,0.6362959117336413,0.43118571934340183,1.8448448967301538,3.7316739953080824,0.9969722863861291,168.14305036102812,214.12680756395997,200,data_set_27,1.3798810887495643,3.8485045121294896,0.95,STL
KC_dist,1.4142135623730951,24,-0.7608534975949192,2.204038122040169,2.6457513110645907,1.0380770570993403,0.5252091062156378,0,3,0.996054334628619,255.08877160833816,160.60395634136356,200,data_set_27,0,3,0.95,STL
tree_length,4.012096193211442,111,-0.008081991072336958,4.0242968767611,3.8723488826924415,1.5096135890842863,1.549795829872655,2.021931186416264,6.937460725889271,1.0032888948177123,157.88464423863414,149.69916913379805,200,data_set_28,1.8109176531112832,7.318496355406635,0.95,STL
max_branch,1.4152432964041215,128,0.11326475474922824,1.3469761270069112,1.2410203294686493,0.6027220872755696,0.5490390906116496,0.5933910457967265,2.585102901708976,0.9995127921835611,195.803812024049,181.8165087595598,200,data_set_28,0.5352958460719295,2.863992180281321,0.95,STL
range_branch,1.409242446473939,132,0.21111709043275778,1.2821229833277754,1.1629915100202064,0.6021277713025892,0.52986554429389765,0.49982600808495936,2.556001957186227,0.9973831721601863,197.0659569479341,178.62881248895596,200,data_set_28,0.4471978806571979,2.7230776967680717,0.95,STL
RF_dist,3,19,NA,3,3,0,0,3,3,NA,NA,NA,200,data_set_28,3,3,0.95,STL
BHV_dist,3.4939474071913525,144,0.2986917266597664,3.2782570277515455,3.1406338006964036,0.7221170196170031,0.6122083115976036,2.42918904638994,4.7680806507210445,1.0026673976443456,209.63213299064236,178.62881248895596,200,data_set_28,2.246698110024011,4.811235304321132,0.95,STL
KC_dist,3.1622776601683795,65,0.36835012987891963,3.142804340948174,3.1622776601683795,0.052866329181440845,0,3,3.1622776601683795,0.9959301066094874,217.7614951528439,NA,200,data_set_28,3,3.1622776601683795,0.95,STL
tree_length,6.368818177645361,172,0.9678704354796402,4.590322581034919,4.45989954436712,1.8375347891777332,1.7568838215618685,2.169839193457501,7.385809343740844,1.0088129684938971,163.4222740266492,160.1450756027788,200,data_set_29,1.5384421215322621,7.778669890055722,0.95,STL
max_branch,2.2140070695479728,140,0.3251320403749313,1.9377410138849664,1.864758320734708,0.8497041858576153,0.757119487137334,0.86409008118756,3.34663493185539,1.0098707455441036,147.48360880254958,135.97033374536466,200,data_set_29,0.6372498116939791,3.61820861515217,0.95,STL
range_branch,1.9421680525263183,116,0.06411837973507065,1.8878778312616622,1.7260592589356207,0.8467185460546056,0.7390664452048497,0.811378410451316,3.319999257114285,1.0094390771585011,151.1465230760096,135.97033374536466,200,data_set_29,0.6756500568031543,3.6309727820602826,0.95,STL
RF_dist,3,58,0.5810243417571122,2.62,3,0.6540173495155436,0,1,3,0.9957226150803322,220.25196083387803,NA,200,data_set_29,1,3,0.95,STL
BHV_dist,2.9076772297604156,104,-0.20487019965577752,3.1117613294726136,2.8498785666533695,0.9961629366062007,0.7282625084514759,2.1011475642819772,4.821764383948968,1.0063894040398886,157.31248444187952,185.39691300833823,200,data_set_29,1.7729987428448244,5.237280313933924,0.95,STL
KC_dist,3.605551275463989,21,-0.5323176440855615,3.871825660418848,4.123105625617661,0.5002170938975291,0.34958717315265964,2.6457513110645907,4.358898943540674,0.9956086518079678,230.18182994662783,NA,200,data_set_29,2.6457513110645907,4.358898943540674,0.95,STL
tree_length,4.9679707599086145,117,0.0439678644999155,4.892188120705828,4.735416640968588,1.7235915381546831,1.6641669751410815,2.3692387954822025,8.087218385856996,0.9970155676491869,201.2379235441643,212.62085774700176,200,data_set_30,1.918089210081929,8.145476309503922,0.95,STL
max_branch,2.0111701169048897,137,0.2369616374955917,1.8245761852393245,1.714772993684635,0.7874436285875026,0.6436015306850971,0.7522057614216577,3.3791666826099878,0.996386244702608,201.3753269001042,224.40597791289804,200,data_set_30,0.5930729391617027,3.5681138896337465,0.95,STL
range_branch,1.9758498156723479,140,0.2694439101315825,1.761835875677194,1.6445899517772227,0.7942801152590185,0.6224729068484641,0.6268440037400924,3.361320761434901,0.9966267037943475,197.06027984646855,184.50039724965913,200,data_set_30,0.5264898771004765,3.494618913500507,0.95,STL
RF_dist,3,102,NA,3,3,0,0,3,3,NA,NA,NA,200,data_set_30,3,3,0.95,STL
BHV_dist,3.34138565893046,134,0.10705950834976065,3.2493506881749656,3.0493046227527065,0.859661810278619,0.6593171813124631,2.2331936053400034,5.041302113794403,0.9982854952415705,211.38259425874585,212.62085774700176,200,data_set_30,2.109427068008034,5.183174878101516,0.95,STL
KC_dist,3.4641016151377544,109,0.428369074530416,3.390522706853168,3.4641016151377544,0.17176521989885654,0,3.1622776601683795,3.4641016151377544,1.0091316749148695,174.84697516092712,182.70085755718526,200,data_set_30,3.1622776601683795,3.4641016151377544,0.95,STL
tree_length,3.7517250410030694,163,0.7201888601908923,2.7954381578074408,2.579835061571987,1.3278279296657773,1.1669286444386842,1.1445405692861312,5.29958646520104,0.9997779237268745,188.8276919903844,148.94464901521087,200,data_set_31,0.6719013757892149,5.476314306622738,0.95,STL
max_branch,1.400484259223909,176,0.9456497416621609,0.8984138003206755,0.7990087149969428,0.530926448539761,0.4602392755788909,0.3334476205679862,1.8768254975686725,0.9963720301353004,226.49165651565366,131.5091063442176,200,data_set_31,0.15002724677609058,1.9072545619489676,0.95,STL
range_branch,1.3569440685795187,176,0.9985604742528699,0.8401753435747377,0.7358232858349116,0.517513699299415,0.42479577684513514,0.26305957610027264,1.654852672883875,0.9962559766219306,223.47072832417595,151.12678224339183,200,data_set_31,0.12468994377839493,1.7105964005641878,0.95,STL
RF_dist,2,76,-0.4634433467888168,2.35,2.5,0.755216365549615,0.7413,1,3,0.9965220392884536,209.69889756691597,NA,200,data_set_31,1,3,0.95,STL
BHV_dist,2.996039474933997,186,1.2592223018633866,2.363164536858334,2.2653746166979967,0.5025919070359063,0.3853260988642407,1.8089218199240473,3.1901513822042586,0.9964486390289278,237.67777614821202,136.0618028731391,200,data_set_31,1.6802606193327518,3.2603171897429193,0.95,STL
KC_dist,3,68,-0.16390003453999327,3.1304483865543475,3.1622776601683795,0.7959021297369941,0.49496680381693775,1.4142135623730951,4.358898943540674,1.0026171216607038,200.51731604108525,151.07296137339063,200,data_set_31,1.4142135623730951,4.58257569495584,0.95,STL
tree_length,2.8197740778780385,172,0.977277232947465,1.8765857688124192,1.71685310302967,0.965118471266302,0.9007085112380651,0.6647902134815168,3.701062635673626,1.012529952616721,204.83638584997752,147.63353754801878,200,data_set_32,0.2843057352380422,3.8194529281317435,0.95,STL
max_branch,0.6792355444971077,136,0.2220095559328197,0.5978115951962444,0.5181764642399129,0.36675875936395386,0.3206607527342804,0.17755017445867313,1.30764277760938,1.0190418352661839,181.96845450358583,227.803382535074,200,data_set_32,0.10775352188817994,1.3625204235871473,0.95,STL
range_branch,0.4711786353095044,98,-0.2371113221828632,0.5572995267765604,0.48723828102307587,0.36320868474023554,0.30333028689441194,0.15027505286431023,1.236558214463972,1.0138739645871495,178.81870296111484,227.803382535074,200,data_set_32,0.08166898211049567,1.2934747861937788,0.95,STL
RF_dist,3,98,0.5678355073216399,2.62,3,0.6692078869677939,0,1,3,0.9957629380913461,164.02717208916883,NA,200,data_set_32,1,3,0.95,STL
BHV_dist,2.5120161340084066,173,0.9451184673095022,2.223925486189409,2.1813705789943487,0.30481961551244896,0.22102457026100766,1.844080165124631,2.671128094806506,0.999293607709869,192.17842134601318,158.62628906581352,200,data_set_32,1.8094118274103206,2.81738502666012,0.95,STL
KC_dist,3.1622776601683795,87,-0.24920818894161528,3.36145716979545,3.4641016151377544,0.7992494567413042,0.6062080544838818,2.449489742783178,4.58257569495584,0.9964440716584254,184.9685292658351,NA,200,data_set_32,2.449489742783178,4.58257569495584,0.95,STL
tree_length,3.261875050076032,159,0.7757862487761193,2.3506002164123103,2.147833314349824,1.1746467987816867,1.037099894478982,0.7838912034320833,4.4453897030763745,1.0000140965243502,181.00853203424228,183.81776436968573,200,data_set_33,0.3711756241314322,4.469860997520412,0.95,STL
max_branch,0.8208875611012207,127,0.04765701270778723,0.7975229350698348,0.6659801088418879,0.49026627360485137,0.36962038813614423,0.23464890488788548,1.8254067216615453,1.0007013017929456,201.1304015271482,226.24216692125415,200,data_set_33,0.14656025458765864,1.8627890291755878,0.95,STL
range_branch,0.6984051642140036,114,-0.1280928112946942,0.7607426623776558,0.630182927567964,0.4866588338063458,0.39812400519145985,0.18665771188895877,1.7910083416021905,1.0013415365271814,201.55338534549387,226.24216692125415,200,data_set_33,0.13067846720875811,1.8485564465655744,0.95,STL
RF_dist,1,4,-2.252419740024882,2.53,3,0.6792694864160169,0,1,3,0.995529889160305,282.94871089114747,NA,200,data_set_33,1,3,0.95,STL
BHV_dist,1.8302763063912688,5,-1.172970743707589,2.360943558916178,2.241989134201166,0.45241303363419594,0.28973650806341955,1.9101766131145836,3.3355263428606055,0.9985671494331411,184.61421392466946,183.81776436968573,200,data_set_33,1.7744542120304119,3.4517992803420294,0.95,STL
KC_dist,2.449489742783178,12,-1.0173301945963082,3.28593551785606,3.1622776601683795,0.822196942070314,0.7658019651812772,1.4142135623730951,4.358898943540674,1.0103811717514877,212.86345215102259,188.2570355342185,200,data_set_33,1.4142135623730951,4.58257569495584,0.95,STL
tree_length,3.61745275153206,150,0.512189737276791,3.010652068747509,2.8307109118576097,1.1847185498303563,1.0672749500764263,1.3426827342998486,5.058418869910449,0.9987716236909943,203.77622965519555,182.72602753033289,200,data_set_34,0.950708065156034,5.184999919356026,0.95,STL
max_branch,1.0648047537663363,140,0.33050257757339285,0.9252082480353656,0.8755588106450866,0.42237645090671433,0.3799866692302285,0.35928111931802464,1.781384574365748,0.9970389919630873,188.50973475707255,183.81776436968573,200,data_set_34,0.2937771390552868,1.8900164974893252,0.95,STL
range_branch,0.8880948343056052,122,0.0870632855922111,0.8527098874425734,0.7877062551692666,0.40642788314661843,0.36576238173865305,0.298814368226416,1.705661110289827,0.9973196317434353,189.8812262826957,183.81776436968573,200,data_set_34,0.2205054719961536,1.743388126195545,0.95,STL
RF_dist,3,65,0.47235818180515154,2.745,3,0.5398445709683669,0,2,3,0.9957736647284519,183.66466686934663,NA,200,data_set_34,2,3,0.95,STL
BHV_dist,2.428873425024619,154,0.5123769213097138,2.241521721623536,2.1842461639301662,0.36565211196902303,0.279985880542725,1.7790766418791097,2.964239996414947,0.9978995036170286,176.91877573293792,174.0023512938721,200,data_set_34,1.6616946051514794,3.1199581220344057,0.95,STL
KC_dist,4.58257569495584,176,1.2976554423001687,3.684164813349425,3.739267310835703,0.6923339218721496,0.8554448560793735,2.6457513110645907,4.58257569495584,0.9979882939662426,192.74353824998292,NA,200,data_set_34,2.6457513110645907,4.58257569495584,0.95,STL
tree_length,1.7566684895860267,6,-1.4657838036943864,3.9522275699095033,3.676840290435508,1.4978737483589,1.1962993548576435,1.9873820426043334,7.007928600928093,1.0069110702551927,162.0531007639752,183.88614345143364,200,data_set_35,1.386791025831729,7.144830732533975,0.95,STL
max_branch,0.3824236636421704,0,-1.664161343339421,1.5069289788709963,1.4251163329569825,0.6757189257697309,0.5615154973654307,0.6291251059759858,2.854464953107121,1.005405254966712,202.72218581358365,164.0470794648732,200,data_set_35,0.5264528612382956,2.9116966043648147,0.95,STL
range_branch,0.3096041686967631,0,-1.7025566194487793,1.448851496878521,1.3718398257195257,0.66913917291667,0.57269855387766,0.5671747652422007,2.755390301029294,1.0082092751626626,223.31015384248155,154.2736344045723,200,data_set_35,0.4721148859503705,2.8498028950327807,0.95,STL
RF_dist,3,71,0.07071067811865324,2.995,3,0.07071067811865475,0,3,3,1,204.12329046744225,NA,200,data_set_35,3,3,0.95,STL
BHV_dist,2.14450990902618,4,-1.3479083767985853,3.124012868945843,2.9851521866096324,0.7266836357572601,0.5723886095943765,2.312664408714941,4.560810536641813,1.00216733175454,220.5255272748681,190.34185921391276,200,data_set_35,2.039212884317904,4.623292791125216,0.95,STL
KC_dist,3.4641016151377544,16,-1.287722310927111,4.014731908220077,3.872983346207417,0.4276001808851863,0,3.1622776601683795,4.58257569495584,1.007938666401752,223.38121303769,NA,200,data_set_35,3.1622776601683795,4.58257569495584,0.95,STL
tree_length,0.7384173087158084,17,-1.3170955965020126,1.8430662015867343,1.7399700921203698,0.8387006196093056,0.8455990262474193,0.6453034693952973,3.477454157959289,1.0008530417361585,188.64610491286328,182.72602753033289,200,data_set_36,0.3703752467683269,3.5899960283488044,0.95,STL
max_branch,0.13187841703313138,4,-1.4336674443786612,0.602470129675254,0.5413345267747262,0.32824328576846,0.3227523640481678,0.17813441275284536,1.2235179707281367,0.9971756437456013,175.93602302054907,182.40894068574056,200,data_set_36,0.0912086328617429,1.2693423688194005,0.95,STL
range_branch,0.10113029975116634,3,-1.4481435610718598,0.5693265185100105,0.5115567396563229,0.3233078759210195,0.3206278500977164,0.16328228558541877,1.1793882200888512,0.9969574940914061,177.32515785795928,176.75574219857674,200,data_set_36,0.02835267459073812,1.1843404716080022,0.95,STL
RF_dist,1,5,-2.2344150508508998,2.575,3,0.7048824699780893,0,1,3,1.0089953771816196,194.00402986725416,NA,200,data_set_36,1,3,0.95,STL
BHV_dist,2.1025299098184274,65,-0.35725584280562117,2.2039461827250673,2.183586714369496,0.2838757572449818,0.22043595092544865,1.8021588764366145,2.6617782281109075,1.0101080462558338,168.69248245189155,186.9298193309879,200,data_set_36,1.6842651570308869,2.7382490870872642,0.95,STL
KC_dist,1.4142135623730951,7,-2.689315119249545,3.3613131224907624,3.390363202746577,0.7240131683270373,0.7155326246950412,2.449489742783178,4.58257569495584,1.0146567225660261,137.9481714809719,NA,200,data_set_36,2.449489742783178,4.58257569495584,0.95,STL
tree_length,4.394587886351043,187,1.599245049650744,2.5078953556420767,2.4127487422776053,1.179739484653085,1.1505176583570036,0.9178039337327455,4.485400482900255,0.9950736844268552,266.94591126848786,114.69940295648281,200,data_set_37,0.6520830300236422,4.716063367847462,0.95,STL
max_branch,0.9969196484282037,141,0.39861957720693014,0.8116302251757188,0.7146832430626969,0.46482770502839105,0.42407221691552954,0.2619799355278768,1.6295406661510126,1.0010276633385167,284.3351694800077,160.1450756027788,200,data_set_37,0.12726304833974367,1.7490259434231126,0.95,STL
