variable,simulated_value,rank,z_score,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail,max_rank,sim_id,hpd_lwr,hpd_upr,attained_hpd,proposal
RF_dist,3,184,0.5777518737506162,2.685,3,0.5452167518819129,0,2,3,0.995565858342368,204.52222058136107,NA,200,data_set_19,2,3,0.95,default
BHV_dist,2.379194584544814,84,-0.36608969511533207,2.599540912512568,2.4968537589833963,0.6018916426979366,0.54411800203913,1.8663542669329292,3.6827532860376557,1.000951439177484,127.54147099987011,154.27363440457225,200,data_set_19,1.6814721029282178,3.921688910165975,0.95,default
KC_dist,4.58257569495584,145,0.8349751276541495,3.949411563920379,4.358898943540674,0.7583029842030462,0.3316231516481249,2.63593823265052,4.58257569495584,1.0067270990868824,216.8929010035863,NA,200,data_set_19,2.449489742783178,4.58257569495584,0.95,default
tree_length,6.742642711281989,111,0.042173989884093356,6.655685070412757,6.362854033764636,2.0618784494475793,2.0668670831478924,3.6534504742180887,10.679580539652347,1.0028466356682546,184.02971083049283,221.3167416224257,200,data_set_20,3.5214788371887367,11.348293831180005,0.95,default
max_branch,2.9792201857495804,114,0.09392235729765969,2.8864177598388814,2.7620340939774923,0.9880759872389978,0.9229775399739883,1.5157866684783108,4.599439507090103,0.9952053492177123,173.06759697941615,182.72602753033289,200,data_set_20,1.1343331445690157,4.737133708507952,0.95,default
range_branch,2.9781454395836944,117,0.14855831659791544,2.8306060550965753,2.726293110049615,0.9931411977859568,0.9394428107959671,1.4608312126724419,4.530277954944081,0.9954428938652775,172.7790071965354,182.72602753033289,200,data_set_20,1.1013476529562243,4.765471754146822,0.95,default
RF_dist,2,51,-1.560780087891507,2.71,3,0.4549007291342081,0,2,3,1.007142632989906,174.33442032512426,NA,200,data_set_20,2,3,0.95,default
BHV_dist,3.9498718518330453,86,-0.33924951771076056,4.400495682271296,4.254714154481598,1.3282961564073497,1.275580318926684,2.4577188052923598,6.878369934483764,0.9984474614723036,168.20963407768156,188.78718535469096,200,data_set_20,2.033658285362657,7.015685532403007,0.95,default
KC_dist,4.358898943540674,71,0.1326946783624622,4.306089262903231,4.58257569495584,0.39797888874782805,0,3.3166247903554,4.58257569495584,0.9951186977379808,162.98384763487977,NA,200,data_set_20,3.3166247903554,4.58257569495584,0.95,default
tree_length,3.1448607850183388,37,-0.9162191093773673,4.549010430016312,4.467094028451927,1.532547870511223,1.507848182757003,2.4185017337649786,7.418148055869867,0.9981417116985308,146.79480607024738,179.43272152681843,200,data_set_21,1.8534427498596955,7.570160582853,0.95,default
max_branch,0.9104161201904457,32,-0.9019483551201929,1.5335403547606516,1.4474908119403107,0.6908646498802794,0.5614538664529566,0.6595922217572189,2.9080666786166853,1.0074827943322844,154.70738127107026,172.31004689554138,200,data_set_21,0.42114659616640326,2.922879671732818,0.95,default
range_branch,0.788283013552054,31,-0.9496603886882413,1.4412920070501456,1.3394725103516152,0.6876237034589681,0.581930077053874,0.5851549188221578,2.860820281360214,1.0083926339774898,144.76912349428133,153.24702834377516,200,data_set_21,0.3241957613700867,2.9141292842929847,0.95,default
RF_dist,3,195,0.64184218158492,2.635,3,0.5686756191353688,0,2,3,0.995069325070986,203.69161007904916,NA,200,data_set_21,2,3,0.95,default
BHV_dist,2.4440938541565864,63,-0.4759971797378793,2.8136656280639705,2.630735734553369,0.776415889923757,0.5863801880614509,1.8759641231582311,4.295915458857095,1.016443007736241,166.82917629316697,172.31004689554138,200,data_set_21,1.3834225871927501,4.422278286107889,0.95,default
KC_dist,3,43,-0.7236822085132879,3.484758808654979,3.4641016151377544,0.6698503886821446,0.6880770546032347,2.6457513110645907,4.358898943540674,0.9969538985662424,189.47608186412336,165.7190128865378,200,data_set_21,2.6457513110645907,4.58257569495584,0.95,default
tree_length,6.778150162703531,131,0.26527555080713505,6.288988841168799,5.977305210064255,1.843974388315829,1.6913519248421691,3.714257333111997,9.602710680291272,0.9958023370575607,229.4998370543653,158.67371883194807,200,data_set_22,3.338754361521319,9.77145928893626,0.95,default
max_branch,2.859710897447856,125,0.16878539489912667,2.710528467753575,2.591942799206813,0.8838586406332047,0.7748485620600203,1.5255323868843398,4.254011311035729,0.9966820633431729,224.6453046346242,217.056063143582,200,data_set_22,1.1352641942845239,4.403475754734654,0.95,default
range_branch,2.7890387726679062,126,0.13759891227871462,2.6672473130730636,2.555875852956155,0.8851193485319631,0.7752842585835004,1.4730118982195766,4.23928739498257,0.9974210591583138,225.00939018760076,217.056063143582,200,data_set_22,1.099463814008751,4.380760063807431,0.95,default
RF_dist,3,28,0.07071067811865324,2.99,3,0.1414213562373095,0,3,3,1,204.12329046744233,NA,200,data_set_22,3,3,0.95,default
BHV_dist,4.39741934477052,123,0.08627866495297971,4.3036585983668525,4.103060915289465,1.0867199493034028,0.9154078429570162,2.8706174812289182,6.239954553334124,0.9960225366987854,211.0966499341259,218.58876028447904,200,data_set_22,2.3794747412145134,6.268224686779089,0.95,default
KC_dist,3.872983346207417,32,-0.704181931712582,4.0230362218928075,4.123105625617661,0.21308822184695855,0,3.872983346207417,4.123105625617661,0.9953773318481746,114.75635336373375,102.05227874366541,200,data_set_22,3.872983346207417,4.123105625617661,0.95,default
tree_length,4.014737233690986,20,-1.1536693480507336,5.874211689981484,5.678221843345978,1.611791506320515,1.4406292668498093,3.4726685418083294,8.729782190202938,0.9969098632377557,195.09388374417418,157.05612746862477,200,data_set_23,2.926541172664843,9.214137714204961,0.95,default
max_branch,1.326522039075559,26,-1.053567820842619,2.0603547717676345,1.946061371976667,0.6965215889995323,0.6316329480200188,1.0427754750179596,3.3319671564622597,0.9967511981556043,170.27428435678297,190.34185921391276,200,data_set_23,0.8815244368112067,3.4890377066283755,0.95,default
range_branch,1.317043821417278,32,-0.914410714344319,1.9569493906458741,1.867139926869791,0.6998010403754318,0.6096109155588737,0.8585054241064942,3.1424697036601916,0.9957313509239922,165.5332342161304,176.08450095466839,200,data_set_23,0.6658222320578062,3.368914600448937,0.95,default
RF_dist,3,105,NA,3,3,0,0,3,3,NA,NA,NA,200,data_set_23,3,3,0.95,default
BHV_dist,2.9167806586585177,28,-0.9854672843334059,3.649663786487208,3.523658624175524,0.7436909773462753,0.6234675353024706,2.574608505373723,5.010759530496115,0.9966849134792654,182.21973206358084,212.62085774700176,200,data_set_23,2.2333568004832336,5.121246241737868,0.95,default
KC_dist,3.4641016151377544,57,-0.7777281526225645,3.6930690223089946,3.872983346207417,0.29440545054096723,0,3.1622776601683795,3.872983346207417,0.995205645713188,220.471307441601,NA,200,data_set_23,3.1622776601683795,3.872983346207417,0.95,default
tree_length,5.081634058144617,137,0.3050763871417214,4.56928938787118,4.233930505943272,1.6793979864309545,1.6051153361990016,2.415497524165128,7.8458304375389165,1.0070314512186402,161.69043945700113,178.22617977834054,200,data_set_24,1.8188788504923183,7.959199765082601,0.95,default
max_branch,1.8780644833286941,120,0.07860733241667776,1.8191625744423343,1.6940246641445214,0.7493182515612611,0.7400540444796172,0.8737517614221227,3.239753834123189,1.0186679330352097,171.59164351359348,178.22617977834054,200,data_set_24,0.7060302119676357,3.473026164491348,0.95,default
range_branch,1.8278602425720014,121,0.08740827412605423,1.7624403020186705,1.656336166577258,0.748441051003784,0.7126946236519581,0.8115663870044747,3.174049823989887,1.0224177286944678,175.02572437077703,180.78717391229756,200,data_set_24,0.5515652549701686,3.323403426158989,0.95,default
RF_dist,3,165,0.6297685222432065,2.715,3,0.4525472295516506,0,2,3,1.0049246767534148,170.58825745730218,NA,200,data_set_24,2,3,0.95,default
BHV_dist,3.806015467632945,130,0.2566326543967369,3.573206723195768,3.4093579258433198,0.907167269825571,0.7972613417770997,2.3856686076009215,5.2532669514875385,1.0241875607713302,183.2913696518632,127.25572014579839,200,data_set_24,2.0357706101062076,5.274147293113345,0.95,default
KC_dist,3.1622776601683795,127,0.627593905956721,2.961027790623412,3.1622776601683795,0.32066893517421374,0,2.449489742783178,3.1622776601683795,1.0058156645622212,168.4912233456026,NA,200,data_set_24,2.449489742783178,3.1622776601683795,0.95,default
tree_length,2.4829193780089804,86,-0.2680350054565461,2.8042636471427906,2.6739450457499663,1.1988891845916245,1.0944507783388686,1.084297672299131,5.100180774076936,0.9951088805542031,234.77583252473508,225.64361868699203,200,data_set_25,0.8107546418589348,5.348574413431169,0.95,default
max_branch,0.8746445738120776,103,-0.10036660206014188,0.923446695800572,0.8648692392542159,0.48623865894404916,0.44622440117114726,0.2950868535236638,1.928462238292573,0.9950306639092081,201.54507638158927,184.50039724965913,200,data_set_25,0.26078833700762855,2.0622561498907896,0.95,default
range_branch,0.8598096367517742,109,-0.021093314844977746,0.8699909465074145,0.8094443031216678,0.48267945699698234,0.4311417167409894,0.2542918320009796,1.8901192215628748,0.9951372454701607,189.44446725051117,184.50039724965913,200,data_set_25,0.1965648608793047,1.9801662916896043,0.95,default
RF_dist,1,34,-1.5463985618901712,1.795,2,0.5140977362448315,0,1,2,1.0000882841378558,180.29369102684515,207.4311916517302,200,data_set_25,0,2,0.95,default
BHV_dist,1.6787095753686165,12,-1.2156602040648468,2.215462774321814,2.165920321818196,0.4415322613658293,0.28192070130490166,1.626144248828004,2.8967269933699,1.0009443650491723,187.33807869890694,125.23292515972005,200,data_set_25,1.3991266095694588,3.305584076737926,0.95,default
KC_dist,2.6457513110645907,56,-0.1347821725017861,2.731579304550373,2.6457513110645907,0.63679039959565,0.2708351613643395,2.449489742783178,3.605551275463989,1.0066885521075553,178.24458785339417,177.62132492095407,200,data_set_25,2.449489742783178,4.58257569495584,0.95,default
tree_length,3.5483363624456805,20,-1.1617304040046763,5.619210646526809,5.458818281966824,1.7825773320061893,1.589566513927099,3.1699112273528742,8.810840013401958,0.9970973479971424,201.82521477164894,218.58876028447904,200,data_set_26,2.191993298289375,9.165475836158116,0.95,default
max_branch,0.7877569380439329,5,-1.5337149867563649,1.9593113772570405,1.8578723772328014,0.7638671130747792,0.7029141298521981,0.9744548841246806,3.241810217249396,0.9979508646089575,200.85860538163433,218.58876028447904,200,data_set_26,0.6242027166901754,3.2878908413686987,0.95,default
range_branch,0.7480259107476737,8,-1.4394170242579092,1.8437751075140723,1.757198650278255,0.7612451279234463,0.7272029745918424,0.8240438700094119,3.129438217978205,0.9980063362693313,203.50025932906726,181.8165087595598,200,data_set_26,0.5585614593727373,3.2286823564163916,0.95,default
RF_dist,2,2,NA,2,2,0,0,2,2,NA,NA,NA,200,data_set_26,2,2,0.95,default
BHV_dist,2.436379064426066,31,-0.8579010248536804,3.1411885366170567,2.9554113869427194,0.8215510318468262,0.7181822497654609,2.2185504505133333,4.646985044809856,0.9969920797153059,213.74743461593854,218.58876028447904,200,data_set_26,1.8848621868351283,4.730383715433679,0.95,default
KC_dist,2.8284271247461903,188,2.3258827205176464,2.5000329435327324,2.449489742783178,0.1411912038025592,0,2.449489742783178,2.8284271247461903,0.9991714548100874,200.48226551482514,202.04764318297006,200,data_set_26,2.449489742783178,2.8284271247461903,0.95,default
tree_length,4.696153500053023,157,0.8916531636172136,3.575988181853004,3.411446690323541,1.256279194542179,1.1845564893501732,1.8838948940963003,5.873293460685424,1.0157570916130325,224.58616413991697,183.81776436968573,200,data_set_27,1.623239501626228,6.17560035500396,0.95,default
max_branch,0.8608846596796755,61,-0.6833715165269862,1.2237907440148605,1.1290021111980442,0.5310524005734645,0.5502428285459022,0.5775703672435386,2.1700066286911954,1.0505484793072013,219.98494062569586,212.62085774700176,200,data_set_27,0.3442679520606704,2.1750510533213396,0.95,default
range_branch,0.5997525806845798,26,-1.0753581195511954,1.1752803556899611,1.0661986483982402,0.5351963820625448,0.5255150853112578,0.5224028643677553,2.111733160007187,1.035102554383855,220.23571036711655,217.05606314358204,200,data_set_27,0.3368733266539581,2.2357070456910515,0.95,default
RF_dist,1,54,-0.38139586097408834,1.26,1,0.6817064016792362,1.4826,0,2,1.0050238766819075,160.7187615761172,NA,200,data_set_27,0,2,0.95,default
BHV_dist,1.9627511246454685,25,-0.9488730333597812,2.5399739881395464,2.4300058475909885,0.6083246579895312,0.533601110425722,1.696062540339879,3.643449307252272,1.0279135608890642,244.74032592157596,217.05606314358204,200,data_set_27,1.464943958406257,3.8558549961241786,0.95,default
KC_dist,1.4142135623730951,36,-0.7094543013441211,2.1558490827356906,2.6457513110645907,1.0453605242191137,0.5252091062156378,0,3,0.9954304002615242,167.5097081973125,NA,200,data_set_27,0,3,0.95,default
tree_length,4.012096193211442,119,0.16405737755406288,3.79438307067129,3.7293384179578717,1.3270547523436285,1.3063024224191955,1.9070238579865129,6.204575908292243,1.0011528737514022,166.02125876514526,184.50039724965913,200,data_set_28,1.6895833367619817,6.402279799462994,0.95,default
max_branch,1.4152432964041215,141,0.35750542684091197,1.2326780424323116,1.146550412557212,0.5106642872110875,0.46681054801047517,0.6091234596651945,2.1001364637158164,1.002804534239063,144.87529717071985,176.75574219857674,200,data_set_28,0.3449362100028488,2.125800592383265,0.95,default
range_branch,1.409242446473939,148,0.49404224092433774,1.15796053248421,1.0675109787533437,0.5086243506619766,0.4363107780902801,0.522655132000558,2.0426734077827216,0.9976225888564061,140.4033147227786,183.81776436968573,200,data_set_28,0.39862905000485943,2.0932113555170884,0.95,default
RF_dist,3,121,NA,3,3,0,0,3,3,NA,NA,NA,200,data_set_28,3,3,0.95,default
BHV_dist,3.4939474071913525,156,0.650529049991127,3.116118198412978,2.980498359374465,0.580802976874788,0.5091983910614787,2.413579058246853,4.2005935779321515,0.9955126140839303,145.69059479956636,164.04707946487315,200,data_set_28,2.2521793658634883,4.289905334263271,0.95,default
KC_dist,3.1622776601683795,176,0.2106609949093031,3.139862176055775,3.1622776601683795,0.10640547920252343,0,3,3.1622776601683795,1.0200068740457173,156.23719356771693,183.1380721080274,200,data_set_28,3,3.1622776601683795,0.95,default
tree_length,6.368818177645361,165,0.9311586412352572,4.7383904094875,4.349467483589559,1.750966694563417,1.5698563351820483,2.4686742424295707,7.89011093138878,0.9965427253221228,269.7928845375894,224.40597791289804,200,data_set_29,1.9712111247774364,8.141117039532359,0.95,default
max_branch,2.2140070695479728,134,0.2624212218509475,1.9906564962995388,1.7976984877330269,0.8511147523552601,0.7606117472697469,0.8600023014663969,3.593222554379119,1.0058415223418902,261.92565112186054,224.40597791289804,200,data_set_29,0.6638409555815266,3.720504886054228,0.95,default
range_branch,1.9421680525263183,116,-0.005365821807473192,1.9467363608320671,1.7563964268765089,0.8513716015292145,0.7322677301927136,0.7765685354572287,3.5327100377902236,1.0056441606753252,259.10710818315545,183.81776436968573,200,data_set_29,0.6208037147761882,3.679783336652529,0.95,default
RF_dist,3,162,0.6643881012161341,2.56,3,0.6622635161505732,0,1,3,1.0053370663956485,190.15169419175265,NA,200,data_set_29,1,3,0.95,default
BHV_dist,2.9076772297604156,103,-0.21874130001440517,3.1271861032503008,2.872055029332956,1.003509046876056,0.7369103446725028,1.983902285772914,5.005129326417452,1.0037130469942956,233.13740012107883,227.803382535074,200,data_set_29,1.6953971187660946,5.237433811417339,0.95,default
KC_dist,3.605551275463989,76,-0.48753380274250374,3.8543357755771095,4.123105625617661,0.5102917966172668,0.34958717315265964,2.6457513110645907,4.358898943540674,1.0187067320017378,224.55984602132557,NA,200,data_set_29,2.6457513110645907,4.358898943540674,0.95,default
tree_length,4.9679707599086145,124,0.057947857618518235,4.869915771333391,4.599949660043295,1.6921244823361443,1.518853905445539,2.4578031371113926,7.85752458139347,0.9955907474816956,103.44251592182107,96.56282609300239,200,data_set_30,1.9431405554785128,7.867343459664643,0.95,default
max_branch,2.0111701169048897,133,0.26367046634325364,1.81329369398545,1.7048690788734473,0.7504686651626676,0.6606519534273075,0.7918529715491859,3.1680410630440106,0.9954546494857198,93.55348018019092,103.66456262537274,200,data_set_30,0.6125658237921351,3.2124972745619136,0.95,default
range_branch,1.9758498156723479,135,0.30543862021110774,1.7478437722818114,1.6058546014445292,0.7464872753581299,0.6376260059049406,0.708871794639761,3.0796742146728344,0.9969538773873793,92.38001021508812,153.46797767738502,200,data_set_30,0.6096330803917536,3.195067494865991,0.95,default
RF_dist,3,51,NA,3,3,0,0,3,3,NA,NA,NA,200,data_set_30,3,3,0.95,default
BHV_dist,3.34138565893046,130,0.1128726771267985,3.2489395298010675,3.0808765700833254,0.8190301805771871,0.7132506815753458,2.2611254613402227,4.741003250403051,0.9971908926496772,96.52168423178348,176.75574219857674,200,data_set_30,2.048027639507212,4.836321971139687,0.95,default
KC_dist,3.4641016151377544,139,0.41423751963060984,3.3833724752202428,3.4641016151377544,0.19488611265705877,0,3.1622776601683795,3.4641016151377544,1.0372302173878836,110.83421602758398,200.03839120639313,200,data_set_30,3.1622776601683795,3.4641016151377544,0.95,default
tree_length,3.7517250410030694,169,0.9021501282535361,2.6980747772204627,2.5005499133828013,1.1679322884123047,0.9910672690527842,1.1186747401285344,4.958052517938071,1.0099458239719652,197.5409413773899,182.40894068574056,200,data_set_31,0.7518895481585952,4.982538142104775,0.95,default
max_branch,1.400484259223909,177,1.2636241439696938,0.869035221602252,0.7950482812616815,0.4205752479151768,0.3466478406102546,0.33929931820473264,1.6157093494298247,1.0016466355729043,186.67103788239191,183.81776436968573,200,data_set_31,0.2007281930766595,1.6544881805004132,0.95,default
range_branch,1.3569440685795187,178,1.3260953037875258,0.8135946949634411,0.7432479500057719,0.4097362927567806,0.36347173453283865,0.3013741179626486,1.5114318986624962,0.9978808407633242,187.25045300477137,181.8165087595598,200,data_set_31,0.18895831790767809,1.5720834339478547,0.95,default
RF_dist,2,95,-0.35143783193476674,2.28,2,0.796726972900211,1.4826,1,3,0.9952103571461318,126.35849783868247,NA,200,data_set_31,1,3,0.95,default
BHV_dist,2.996039474933997,187,1.658595965355209,2.331079947581471,2.2723891998358723,0.40091712583547545,0.32061602518682286,1.8275737595332138,3.0364081977379485,1.0044968610474905,204.6467070199083,184.50039724965913,200,data_set_31,1.7122644173844659,3.1430139799366565,0.95,default
KC_dist,3,93,-0.11107251328199194,3.084499559564909,3,0.7607603093519717,0.5252091062156378,1.4142135623730951,4.123105625617661,0.9975935400624824,125.78932856955022,183.16387662182052,200,data_set_31,1.4142135623730951,4.358898943540674,0.95,default
tree_length,2.8197740778780385,162,0.8966472678643346,1.9105321514059823,1.7293914657527154,1.0140463915511837,0.9593083712509933,0.6424695050190078,3.782982834291123,0.9950079754189746,197.9224270189268,218.58876028447904,200,data_set_32,0.31224950645678623,3.9267653143307575,0.95,default
max_branch,0.6792355444971077,130,0.141358588577073,0.6217908798081495,0.5354020409805991,0.4063754828567602,0.34044964512472825,0.17996194330942397,1.4768565232491424,0.9954324782055628,189.95944511143833,227.803382535074,200,data_set_32,0.09185929567406848,1.659276282043106,0.95,default
range_branch,0.4711786353095044,94,-0.2819623857109861,0.5848347475117156,0.5047161519593173,0.4030896245810239,0.33420311921612456,0.1616290263350234,1.4314391910322268,0.9957637318007108,189.53896330318292,227.803382535074,200,data_set_32,0.07625049098783657,1.5991202435531076,0.95,default
RF_dist,3,93,0.6372896651319166,2.54,3,0.7218067782486032,0,1,3,1.0013756946337502,174.7904273085099,NA,200,data_set_32,1,3,0.95,default
BHV_dist,2.5120161340084066,166,0.7159430398845669,2.246501484645533,2.1700710381504384,0.3708600189837494,0.21273487392140694,1.7533981679525712,2.946922964070043,1.0032092122531246,173.6187637346187,178.62881248895587,200,data_set_32,1.6462332096379773,3.2178554764848104,0.95,default
KC_dist,3.1622776601683795,98,-0.1980952065494906,3.32919606713127,3.1622776601683795,0.8426170924089916,0.6571974620372708,1.4142135623730951,4.58257569495584,0.9980801525508022,214.01977217655426,NA,200,data_set_32,1.4142135623730951,4.58257569495584,0.95,default
tree_length,3.261875050076032,161,0.8402138753407222,2.3400897402742613,2.16597114906388,1.097084131618238,1.0697136297110503,0.8154571329946265,4.3938312208697745,0.998363052215616,215.47173893341116,174.0023512938721,200,data_set_33,0.526778098158323,4.535602000519517,0.95,default
max_branch,0.8208875611012207,127,0.07274294983961457,0.7865154706561778,0.6766838861086689,0.47251438827855335,0.38424439212489353,0.22163107571465016,1.7794321166857952,0.9969618048994858,212.6482813543804,181.8165087595598,200,data_set_33,0.15145872239652614,1.8470750261228601,0.95,default
range_branch,0.6984051642140036,114,-0.10097436443759016,0.7454846202528831,0.6315727881453223,0.4662515708923151,0.358470366032136,0.2014678679893533,1.716899151138021,0.997001669122636,219.41909086860684,224.40597791289792,200,data_set_33,0.0641852152532748,1.7397875999845263,0.95,default
RF_dist,1,17,-2.2945404224625396,2.555,3,0.6776956225208479,0,1,3,0.9995109887463518,175.24651401409074,NA,200,data_set_33,1,3,0.95,default
BHV_dist,1.8302763063912688,7,-1.2435864652187472,2.3420251334563518,2.233922642967184,0.41151045092394617,0.27438960559623593,1.93518054656801,3.2866985678801557,1.001190162516957,207.97091103713097,81.55259470429064,200,data_set_33,1.7156129733493464,3.3192893514277704,0.95,default
KC_dist,2.449489742783178,19,-1.1528499880336416,3.376610407839566,3.3166247903554,0.804198876419066,0.8248571949062007,1.4142135623730951,4.58257569495584,1.0054291670977171,157.95529896732316,NA,200,data_set_33,1.4142135623730951,4.58257569495584,0.95,default
tree_length,3.61745275153206,151,0.5314838833726205,2.9845570934606784,2.8680910759898515,1.1908087486213792,1.082298690942841,1.4330668515529654,5.043831375496182,1.0241354614416678,246.82024445578935,216.2312266508715,200,data_set_34,0.9175593105014004,5.080661422304467,0.95,default
max_branch,1.0648047537663363,139,0.34377606069468886,0.911233069432111,0.8443835980972634,0.44672012362900954,0.4260496369417652,0.3514902001395219,1.665165677354583,1.0141060172049976,219.66724573007056,147.09792451944872,200,data_set_34,0.26958170831380324,1.6815270588421167,0.95,default
range_branch,0.8880948343056052,120,0.09957909184590853,0.8442102219608966,0.7990059805475093,0.4407010701866705,0.4401340695391107,0.29333560606630066,1.6187800574932267,1.0125366117874526,206.17847732210308,183.81776436968573,200,data_set_34,0.20809732486950022,1.6309980389408705,0.95,default
RF_dist,3,77,0.5290025992374703,2.7,3,0.5671049640066688,0,2,3,0.9953291764755646,174.70219275637962,NA,200,data_set_34,2,3,0.95,default
BHV_dist,2.428873425024619,152,0.5255428306009416,2.2151507309205605,2.1191653708429925,0.4066703637830493,0.3210148062090795,1.7295204237704291,2.841469116722143,1.0136433900417738,202.86824250425977,130.0915603928268,200,data_set_34,1.4654901688378248,2.880699942598118,0.95,default
KC_dist,4.58257569495584,192,1.407136756875802,3.639832545276737,3.605551275463989,0.669972655516604,0.7673260795378333,2.6457513110645907,4.58257569495584,1.0064785893104882,206.14739061268816,NA,200,data_set_34,2.6457513110645907,4.58257569495584,0.95,default
tree_length,1.7566684895860267,5,-1.6205411016029017,4.265564311035898,3.847205382999114,1.5481840102471232,1.3904039667278127,2.161061612854867,7.154772549880654,1.0060397925922222,188.54236324603315,131.59800792235498,200,data_set_35,1.4279974184447517,7.370593830417134,0.95,default
max_branch,0.3824236636421704,2,-1.7126252396996244,1.6340590368995596,1.5174918716758445,0.7308285223432257,0.650097208521238,0.6892222235901565,3.0021230874728486,0.9972228520796308,178.89053653436426,157.05612746862477,200,data_set_35,0.5668321595455024,3.1918064830198323,0.95,default
range_branch,0.3096041686967631,1,-1.717811450398534,1.5721859965253782,1.444498658102263,0.7349944183546423,0.6560952746930985,0.5639557796478132,2.945736567905276,0.9952604016224073,169.92694477261676,136.78507799149176,200,data_set_35,0.4711748177608121,3.17178477565857,0.95,default
RF_dist,3,23,0.12309461508920544,2.985,3,0.12185748327926266,0,3,3,0.9966724297397765,209.97345237370175,NA,200,data_set_35,3,3,0.95,default
BHV_dist,2.14450990902618,3,-1.3819487605942509,3.251049967677541,3.0830668928595593,0.8007099034377645,0.6378175763938835,2.2429287013538675,4.791749873380129,0.9961909630835817,168.53438253261436,160.1450756027788,200,data_set_35,1.9975759397649717,4.804923973252132,0.95,default
KC_dist,3.4641016151377544,27,-1.0702007919787773,3.935360782655613,3.872983346207417,0.4403464948353392,0,3.1622776601683795,4.58257569495584,0.9988743938968926,214.94149096817267,NA,200,data_set_35,3.1622776601683795,4.58257569495584,0.95,default
tree_length,0.7384173087158084,15,-1.1558789148661057,1.9105321514057305,1.7293914657526286,1.0140463915510538,0.9593083712511511,0.6424695050189245,3.7829828342905576,0.9950079754189746,197.9224270189268,218.58876028447904,200,data_set_36,0.312249506456758,3.926765314330175,0.95,default
max_branch,0.13187841703313138,4,-1.2055659936248742,0.6217908798080685,0.5354020409805289,0.40637548285670955,0.3404496451246991,0.17996194330941867,1.4768565232489457,0.9954324782055628,189.95944511143833,227.803382535074,200,data_set_36,0.09185929567406215,1.659276282042907,0.95,default
range_branch,0.10113029975116634,5,-1.199992305094188,0.5848347475116402,0.504716151959254,0.40308962458097397,0.33420311921608015,0.1616290263350018,1.431439191032036,0.9957637318007108,189.53896330318292,227.803382535074,200,data_set_36,0.0762504909878273,1.5991202435529082,0.95,default
RF_dist,1,4,-2.500222995960862,2.655,3,0.6619409559361987,0,1,3,0.9980999684464703,159.69641881187087,NA,200,data_set_36,1,3,0.95,default
BHV_dist,2.1025299098184274,58,-0.48612510129587266,2.270742235187496,2.185782931474252,0.34602682503055676,0.2038924936384018,1.8197319079225123,2.935250248634246,1.008879569128965,187.8964985667014,177.70094093640174,200,data_set_36,1.783553989419719,3.2589967750552487,0.95,default
KC_dist,1.4142135623730951,4,-2.5963568963809074,3.4037820195712016,3.4641016151377544,0.7662923614127894,0.6062080544838818,2.449489742783178,4.58257569495584,1.003682473435837,226.16203694635547,NA,200,data_set_36,2.449489742783178,4.58257569495584,0.95,default
tree_length,4.394587886351043,190,1.669995019091848,2.4284928768495426,2.2300275261337834,1.177305912307854,1.1806909781885604,0.9171375565292039,4.352426745866258,0.9993126521564263,170.9926635523592,147.90244632723437,200,data_set_37,0.3857616598133068,4.5533226261254995,0.95,default
max_branch,0.9969196484282037,146,0.41529783169399437,0.8072902931014048,0.6911723277157904,0.4566105114329716,0.39156263388488177,0.28605983021044373,1.585364727092909,1.0030356906334184,173.91878658523305,154.2736344045723,200,data_set_37,0.1106876936237851,1.6199207594285758,0.95,default
range_branch,0.8827407912039225,135,0.27097353944020863,0.7605583721790122,0.6528072309386326,0.4509016610157622,0.38633488055151105,0.24801994028175853,1.5222370198460606,0.9987257622631401,173.3667314164317,154.2736344045723,200,data_set_37,0.07570874858915143,1.5951325103411742,0.95,default
RF_dist,2,115,0.44980508009844056,1.705,2,0.6558396359939703,0,0.9500000000000011,3,1.00708366086274,239.47593609339125,NA,200,data_set_37,0,3,0.95,default
BHV_dist,1.6349101781681166,14,-1.171782781422469,2.19710584887955,2.154189673511457,0.4797780609380211,0.290106840066688,1.4834956390860756,3.058850099158481,1.001683323715245,153.89353628070324,174.0023512938721,200,data_set_37,1.0760926216749045,3.2300942157941415,0.95,default
KC_dist,2.449489742783178,29,-0.3385520914897511,2.741873702995474,2.8284271247461903,0.8636306422615831,0.5618125624983622,2.327015255644022,4.58257569495584,1.0313556696222128,266.4614650513601,NA,200,data_set_37,0,4.58257569495584,0.95,default
tree_length,2.229250421910916,2,-1.7237587656168503,5.130919795412031,4.93769747806008,1.683338429587476,1.6180621940638984,2.6984783509366146,8.040023325921132,1.0043795239103273,210.25749934585676,184.50039724965913,200,data_set_38,2.2324053947544606,8.442846710502646,0.95,default
max_branch,0.7746658692267793,17,-1.2046973424573577,1.5720449116803734,1.4705199070267305,0.6618915924783977,0.6436123547464504,0.7234214337300049,2.604285918243,1.0066696332151206,199.34191300159594,184.50039724965913,200,data_set_38,0.5521479858773016,2.775238996776848,0.95,default
range_branch,0.7328805293464462,22,-1.1239920875216278,1.4881713086143853,1.39805312466888,0.6719716158619362,0.6680281583864023,0.6244799028789645,2.590467279112298,1.011368320819601,200.9634686724857,184.50039724965913,200,data_set_38,0.44711538204846346,2.704448260347961,0.95,default
