variable,simulated_value,rank,z_score,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail,max_rank,sim_id,hpd_lwr,hpd_upr,attained_hpd,scenario
tree_length,208.43137057188068,199,4.09845703515533,86.98134367856994,82.68215969767891,29.633109692635298,25.646105218924202,49.98068821868395,138.14983073405645,0.9967981898517784,137.97195945195347,155.52652467257553,200,data_set_10,43.04615713483092,143.10840394407197,0.95,Scenario_2
max_branch,36.780812261171086,194,2.067670873389337,20.265072137082935,19.40115017715923,7.987605927347356,7.531879612924436,9.742258056938335,33.16767391623896,0.9962658105187083,193.02528834605798,226.24216692125415,200,data_set_10,8.087383081424859,33.338377805220034,0.95,Scenario_2
range_branch,35.72951574373753,192,1.9731476851018506,19.974602098633795,19.156644638697905,7.984660126588797,8.178784136470787,9.563109008693552,32.73795321666094,0.9963218283676005,195.30251622437194,226.24216692125415,200,data_set_10,8.01931854023804,33.13720782704625,0.95,Scenario_2
bl1_length,1.8604956656092781,91,-0.4379955609262778,4.375166140374677,2.1986509064521362,5.741314979191448,3.0502814755493506,0.02922126041897608,17.85213554495441,1.0106533239380426,161.52288975144575,105.00519410719511,200,data_set_10,1.553231095054772e-4,18.282520586741654,0.95,Scenario_2
birthRate,0.04319587484533593,0,-3.1457600417883054,0.1224595374615257,0.12145008338749555,0.02519698310209633,0.025312770893909604,0.08406712715089938,0.16943900734291178,1.0008250822213438,197.9669631583336,212.62085774700162,200,data_set_10,0.08071384660854611,0.17611953045126846,0.95,Scenario_2
bmRate,0.08299637407289318,3,-1.4893809272527763,0.2027003368013468,0.1948709529534856,0.08037162322821768,0.0848024736804608,0.10179461132147313,0.33775328425080314,0.995274592143641,238.93266238396134,184.50039724965913,200,data_set_10,0.08783722706425945,0.35839371013760885,0.95,Scenario_2
tree_length,364.6639246574,200,6.59086335304106,125.09416505357497,120.14173930483304,36.34876749391053,33.05220982741814,76.96070674171166,188.0094884018048,1.0029263489250868,253.3391248409593,156.35092161682306,200,data_set_11,64.07251230914622,192.2865890521707,0.95,Scenario_2
max_branch,61.831567826469886,200,6.114777464417532,18.80572966717049,17.972360722799834,7.036370237456852,6.103679991017882,10.15829365222639,29.762094147025273,0.9952740780523276,192.74474342731548,154.06918008282148,200,data_set_11,7.721188878536135,30.327937713809625,0.95,Scenario_2
range_branch,61.44443964697449,200,6.094557324827822,18.644986528860386,17.698114898841244,7.022569620234597,6.097821553721134,10.142527756116495,29.50070809218121,0.9952765364510173,194.0537664444808,154.06918008282148,200,data_set_11,7.525782465376062,30.142239137410424,0.95,Scenario_2
bl1_length,2.2494025447841466,106,-0.23214127810617866,2.9815273520950583,1.9991457449649603,3.1537898528156054,2.24443933790975,0.033297945842829135,10.371718868896451,1.0057512250497178,201.3489364580718,154.49565095974566,200,data_set_11,0.001556207953443902,10.381321006215924,0.95,Scenario_2
birthRate,0.03129652864004348,0,-4.014872457589641,0.13280972827856455,0.12971115251174162,0.025284290026853125,0.022811017958415718,0.09716659781731779,0.17943315576577668,0.9975279073243601,203.3074613911483,153.53190398209725,200,data_set_11,0.09023204303960479,0.1867178789154205,0.95,Scenario_2
bmRate,0.052165565139867906,8,-1.4049157079781578,0.10281950191188974,0.09620376928857745,0.03605478711951973,0.03219191010780914,0.05661621633104419,0.16778630660916308,1.0036635459295584,163.0348199203673,130.29995284900795,200,data_set_11,0.05006509636029639,0.17356903651815472,0.95,Scenario_2
tree_length,386.03424300983284,200,6.235336895428254,114.46503119544418,106.29644892067972,43.55325403724425,35.26633163996469,62.205762534311575,188.52154017916973,1.0061016924862736,147.97242826286623,154.49565095974566,200,data_set_12,51.523829259041854,189.614006312055,0.95,Scenario_2
max_branch,43.61223287539015,199,4.440498943282158,14.406918015881828,12.772306425474326,6.577034525296262,4.2394770648953894,7.325265379256637,27.94646548121908,1.0056120554113261,176.57848836641196,153.46797767738508,200,data_set_12,5.8835564365388056,29.091339061341234,0.95,Scenario_2
range_branch,43.15482420343514,199,4.447138336984215,14.224658572673407,12.683905341532894,6.505344209818411,4.22725300178637,7.253049379596813,27.50950838087413,1.005774267195372,178.49801882089204,153.46797767738508,200,data_set_12,5.326134947911238,28.279967424422473,0.95,Scenario_2
bl1_length,11.386275235908059,196,2.726306175341635,3.1127816481795705,2.1321135448221398,3.0346898167780925,2.2168815100636965,0.16709929356722153,9.2294741085415,1.0027236131794457,203.822993097956,181.8165087595598,200,data_set_12,0.07036614929555664,9.513047704495905,0.95,Scenario_2
birthRate,0.0470300970217406,0,-3.3637175397673067,0.1383950826828095,0.13385604736134946,0.027161907794252337,0.024226138247344396,0.09811942172876574,0.18965218168358197,1.02865872379166,144.1316848606191,113.12672289477486,200,data_set_12,0.09257995893760931,0.19746472048346084,0.95,Scenario_2
bmRate,0.08689681397151083,92,-0.23759626171703382,0.09681773064749918,0.08978367190489199,0.04175535677326314,0.03760145414824842,0.047730833104769915,0.17406391062672663,1.0271554051314693,200.95303623648547,176.75574219857674,200,data_set_12,0.03272060562862924,0.1767898571702397,0.95,Scenario_2
tree_length,520.5011937750164,200,9.122255218321435,140.15797016826716,137.27797610774005,41.693990631050916,41.316057862895015,84.44197784026673,219.09479611228875,1.003583200790822,147.82351042177038,137.53719938872348,200,data_set_13,73.71081627593979,229.80476009810408,0.95,Scenario_2
max_branch,83.44353058831362,200,10.686041782238295,16.44015462289054,14.999903058471066,6.270177239695256,5.290919015788956,8.88402889009425,27.313723567577732,1.0003817712929766,135.80497173217722,175.24246066128165,200,data_set_13,8.409595854549826,30.861078354595257,0.95,Scenario_2
range_branch,82.7967754190704,200,10.694807028510882,16.213999356483438,14.913265219036578,6.225710841260292,5.274903767611364,8.496760858256286,27.286896705200625,0.9995983680627687,140.70952455863156,173.85067966451732,200,data_set_13,8.259200374982045,30.66294516178067,0.95,Scenario_2
bl1_length,44.63376511075055,200,12.124026914286578,2.936751354922317,1.7669731150155248,3.439204981200905,1.9948618282630033,0.07945603047037864,9.756886794944789,1.002459478122436,179.2032680433767,176.1654079684902,200,data_set_13,0.00400426439993325,9.846834586090486,0.95,Scenario_2
birthRate,0.03807119046403949,0,-3.555010160512197,0.1297913944901077,0.1276634354901744,0.02580026494575571,0.026104841524064604,0.09290034707251779,0.17257067856016287,0.9989497008064174,175.11208200507122,160.1450756027788,200,data_set_13,0.08900215652037159,0.1836740851123992,0.95,Scenario_2
bmRate,0.051212091050978965,2,-1.5525050494622563,0.11927584858575914,0.11098399835069071,0.043841247124030626,0.04047348338575811,0.06376611311410325,0.19982832784400115,0.9958287943923614,227.19407477161596,127.63679350406481,200,data_set_13,0.04959655138580567,0.20044053489038918,0.95,Scenario_2
tree_length,423.4056600397198,198,3.322803221150659,231.11295751600247,223.76939947434485,57.87062601231257,53.85734172462311,150.42231768571273,329.456184114452,0.9976702535655783,181.16125691530848,139.47863334381108,200,data_set_14,140.46141809077716,349.48436214592937,0.95,Scenario_2
max_branch,39.08529367673708,196,2.615131762246942,20.906810165811386,19.77916390689404,6.951268679214311,6.239863886493301,11.60810726010038,33.501735128437666,1.002526007632535,196.1038391774215,185.39691300833823,200,data_set_14,9.000552465962537,34.38955771992558,0.95,Scenario_2
range_branch,38.95752490853873,196,2.620147176308239,20.777858980895473,19.714463641630726,6.9384140295730345,6.250332501217383,11.534467891765042,33.412987784149955,1.0024610497652178,195.61109083958513,185.39691300833823,200,data_set_14,8.67902443224323,34.290075630731614,0.95,Scenario_2
bl1_length,3.427265178498601,126,0.020605479374285612,3.351822018051212,2.2102840063583984,3.661315472307699,2.4450507341079804,0.174107872269076,10.007382081367219,1.0043024361713706,198.58661697647125,176.41288225860276,200,data_set_14,0.009858900707286658,10.526155175434768,0.95,Scenario_2
birthRate,0.052196756861118875,0,-3.1583099595968327,0.12242122945723774,0.12126345265202386,0.022234826060290553,0.02345348766232966,0.08914648603244842,0.1615302227417392,1.0119531693803347,220.8850024768859,147.256100969224,200,data_set_14,0.0845203096769407,0.16633916967909737,0.95,Scenario_2
bmRate,0.08701292643153467,16,-1.223255383498776,0.15248462283638858,0.14352921260294926,0.053522508290616014,0.0485611209368449,0.08069808106124522,0.24902807376575828,0.9975885450290872,215.47068058084196,180.78717391229756,200,data_set_14,0.06277385424721466,0.2516859486796934,0.95,Scenario_2
tree_length,741.5193359108614,200,8.198284492102534,223.05275334048847,214.61497644471837,63.24086253286471,53.00029816452608,141.12208655394232,336.7702867768294,0.995397129485485,274.7457045576929,186.9298193309879,200,data_set_15,121.2830583548741,347.63712220643356,0.95,Scenario_2
max_branch,48.9768696020031,200,4.414931840601929,19.55075625526055,18.82028404774603,6.665134232905986,6.725583384185031,10.56459549595674,33.26776028837299,0.9968156099328853,266.9279853408821,181.8165087595598,200,data_set_15,8.700711648745585,34.10968809769034,0.95,Scenario_2
range_branch,47.368183199146365,200,4.208652769465496,19.401579066140545,18.723072006351675,6.645025300235832,6.830513364055316,10.517911476713074,33.15955343220512,0.9974416745602681,265.7403655444226,181.8165087595598,200,data_set_15,8.584782226158072,33.79277664766977,0.95,Scenario_2
bl1_length,17.75377199130847,195,2.509090194979449,5.214468877107118,3.736111141743746,4.997549764967319,3.623936441652564,0.4174428695370573,14.803864272981304,1.0022161345242895,135.82310391985808,174.90553198081304,200,data_set_15,0.08141410489884596,14.910918067358178,0.95,Scenario_2
birthRate,0.028977227632394437,0,-3.58679724156504,0.12083237643045261,0.12060623845520221,0.025609239277205053,0.026543794568508163,0.08508120079037546,0.1616367092325951,0.9951801148726354,252.28230658073295,149.2271004797697,200,data_set_15,0.07872922534726413,0.16792382975157918,0.95,Scenario_2
bmRate,0.12046753084593365,30,-0.9831657570245851,0.17772253429420437,0.1702611794104046,0.05823535150526912,0.05778840024868646,0.09545980564319251,0.28263902201983254,0.997630063606201,194.589667679363,192.61489309412613,200,data_set_15,0.07147865321971521,0.28291270083171527,0.95,Scenario_2
tree_length,514.77465988017,200,6.655008945736723,184.54319985763797,179.0223748658131,49.62149002580713,44.28694225692157,118.61730102557932,265.2163317988773,1.0007650738347316,155.04522506171045,129.3210131177296,200,data_set_16,87.2537643159258,270.96149085856865,0.95,Scenario_2
max_branch,28.56598315283297,198,3.2350409562817894,13.985107546553088,13.347142031809817,4.507168781887227,3.757379060753192,7.563258176146498,21.693477748035836,1.0025442585420612,146.4421158654148,131.59472122598604,200,data_set_16,6.036751762539045,21.755621110393264,0.95,Scenario_2
range_branch,28.45167474330495,198,3.233360750846796,13.895907226038945,13.266773514004312,4.501745595029551,3.785298345163534,7.535497655854364,21.67946854577614,1.002888928006992,148.60800096090645,131.59472122598604,200,data_set_16,5.92388646405365,21.747823274556403,0.95,Scenario_2
bl1_length,11.453325171204668,194,2.645577877179168,3.4672997430692094,2.7257912242273097,3.018631769271715,2.4854807912482273,0.45232128214224215,9.517090120580008,0.998597786789268,166.64712874819128,183.81776436968573,200,data_set_16,0.1311362035966113,9.538127420012142,0.95,Scenario_2
birthRate,0.038857756966312725,0,-3.5778605467380418,0.14601212422926488,0.14491327464276427,0.02994928557532671,0.02777509638736459,0.10030600953276468,0.20261983545012902,1.009059660195294,201.8663099816953,119.0039667988933,200,data_set_16,0.09128446541691848,0.20482629603469527,0.95,Scenario_2
bmRate,0.027258795853115296,3,-1.5665482318745971,0.059087293813228435,0.05643919388010561,0.02031759847063619,0.01891928886097676,0.03256732387865241,0.0972825263020591,1.0092804796935937,193.70584847325568,184.50039724965913,200,data_set_16,0.02764063432405216,0.10065794352533672,0.95,Scenario_2
tree_length,900.897316982367,200,9.238077716558793,289.278120110225,283.0236168127159,66.20632729424273,60.47411880773799,200.48078970313756,394.47058515304985,1.0200342621756293,76.61479363163866,144.7732965759793,200,data_set_18,190.49356337293239,437.06070396417033,0.95,Scenario_2
max_branch,65.36366480779307,198,4.1661702586831515,24.126940871487854,22.092325457629798,9.897992970968827,6.682830197216221,14.151909105205537,44.35213114338019,1.0384411972816598,72.5919308109513,124.20689036631956,200,data_set_18,12.334536883958362,45.87272200174365,0.95,Scenario_2
range_branch,64.6073468307167,198,4.113008214768248,24.013501140762543,22.02240876820772,9.869624267755432,6.751559798489017,14.093471848002862,44.3414671993107,1.0395405647278868,60.38436697584057,124.20689036631956,200,data_set_18,12.231830792864901,45.75521142211512,0.95,Scenario_2
bl1_length,1.700223322197914,73,-0.6040233773581078,4.3621630752910345,2.7946060133984147,4.407014451553146,2.981520058562905,0.35057590907514036,13.180582925353395,0.9971411614159995,184.511362237555,177.70094093640174,200,data_set_18,0.03559741700930227,13.752900653663435,0.95,Scenario_2
