variable,simulated_value,rank,z_score,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail,max_rank,sim_id,hpd_lwr,hpd_upr,attained_hpd,scenario
bmRate,0.06980077037257873,137,0.38334075035592297,0.06352113992143066,0.06293179776661142,0.016381327696879555,0.016563609460923303,0.03996798484828314,0.08879676600523602,1.0020312155553568,107.27111768058002,149.076952862528,200,data_set_2,0.03139660453679325,0.08898169109028478,0.95,Scenario_3
tree_length,3135.283178784303,27,-1.0081127236997387,4019.1835120651576,3894.9267765034974,876.7872009758703,786.610384407948,2769.958037392442,5709.854359487155,1.0107845802344035,181.81207629695643,181.8165087595598,200,data_set_3,2514.3762277563,5870.999014191195,0.95,Scenario_3
max_branch,72.03267737755424,75,-0.4686969026252355,82.93787518911797,78.72722329927403,23.267057559975825,22.966026063875244,51.919125926438056,123.01642054512938,1.006727827859511,198.69900911254203,184.50039724965913,200,data_set_3,48.64371348475986,127.54275405155323,0.95,Scenario_3
range_branch,72.02876506542118,75,-0.46659732859928066,82.87787374728549,78.62975639235547,23.251544783664315,22.95671895542245,51.73955903260504,123.00461144556057,1.0068333263975493,198.5791757991056,184.50039724965913,200,data_set_3,48.63405030365699,127.47023066287953,0.95,Scenario_3
bl1_length,1.5059653219203142,21,-0.9313010237094365,15.440428949871231,12.107757792887739,14.9623626230421,12.950155001230332,0.694030353783375,45.189401326262214,1.0037920125789763,196.25931689852197,183.81776436968573,200,data_set_3,0.06681922119498862,45.929650928783694,0.95,Scenario_3
birthRate,0.046283569158068305,174,1.1355679460951764,0.037711255808751634,0.03673117268823804,0.0075489215584094976,0.006793510256489893,0.025390527494152125,0.05189362240599086,1.002025149268063,188.36133135617084,228.96860659030312,200,data_set_3,0.02417231249580339,0.05312660155508566,0.95,Scenario_3
bmRate,0.1173175339185612,129,0.28529795099343447,0.10861060589949233,0.10589218528414526,0.030518719075095093,0.030188828085251963,0.0674965592821308,0.15929905502029323,1.0188392019129207,157.01971179567067,154.2736344045723,200,data_set_3,0.04666875941445854,0.16023116207289198,0.95,Scenario_3
tree_length,3706.7390790203435,148,0.4613517368292268,3353.7585453299507,3315.3891409034136,765.1006932722386,662.5876406216876,2198.3537757255554,4897.343429067719,1.0035953917571208,209.80581991091546,144.11676598079174,200,data_set_4,2007.621776144059,4994.251448080728,0.95,Scenario_3
max_branch,71.24200257030884,116,0.01968067392217563,70.84903196876768,67.4984605336848,19.96733460932845,16.766643469682254,40.334897874998305,111.55905525885059,0.9971708448900618,247.6928038751515,140.42018210431021,200,data_set_4,37.69542378686859,116.22438860529637,0.95,Scenario_3
range_branch,71.20199449824558,116,0.020395449284754393,70.7950537675294,67.43682233545877,19.952525930398362,16.812960264170776,40.31467812168665,111.32790408843232,0.9971701582467668,247.50764030171976,140.42018210431021,200,data_set_4,37.69069652255203,116.13465665014799,0.95,Scenario_3
bl1_length,1.2689252250350052,25,-0.8435677674666103,11.456121040304351,7.832368961222453,12.07632179435136,8.278521762551362,0.5951329223061889,38.58362509392761,0.9950474185157687,215.37691599894166,154.00724739987766,200,data_set_4,0.031111869370827987,41.73594249809946,0.95,Scenario_3
birthRate,0.0361517349347184,44,-0.8289065544942984,0.04299207558682184,0.04234586862360919,0.008252245823145427,0.007784499339834948,0.031203141671374952,0.05820952851434144,0.9971998211975895,188.6569692239736,158.62628906581352,200,data_set_4,0.028549293120708932,0.06023863273255451,0.95,Scenario_3
bmRate,0.04312190255253091,77,-0.3382653241335466,0.04773113688834478,0.04582478308035031,0.013626091730271931,0.013011076826861352,0.02861722518801338,0.07249025889021955,0.9987678813470989,153.95413420422477,106.95521641230918,200,data_set_4,0.027491034368277507,0.07991198270272672,0.95,Scenario_3
tree_length,3989.1166714401193,84,-0.21450742767247388,4172.029795626129,4090.8256496898557,852.71231010842,883.5631568748734,2856.0132008722844,5673.518913457888,0.9951798050593407,205.02686651368018,156.35092161682306,200,data_set_5,2614.257769578795,5772.012016257116,0.95,Scenario_3
max_branch,63.23632977673484,48,-0.8125453867929181,81.53702770737536,77.52936674097265,22.522677782803726,23.818053053427544,51.51329619190076,120.80854628213655,0.9998203585835497,218.0442632829628,212.62085774700176,200,data_set_5,42.82156780990027,124.44728940447327,0.95,Scenario_3
range_branch,63.17930391551864,48,-0.8135314927052754,81.49780400915067,77.5148984136209,22.517259943701312,23.82098005204213,51.471118342042075,120.78938059448433,0.9998256144233045,217.74404306078938,212.62085774700176,200,data_set_5,42.729138656241254,124.4312795904335,0.95,Scenario_3
bl1_length,7.3239838837131686,74,-0.5280092784260392,14.185363767602418,10.90635339967724,12.994809304000434,11.108216754199802,0.8491345101927102,39.949664699577866,1.0139387987443254,149.31089802985073,101.47692679049929,200,data_set_5,0.06565836730158185,41.04850822481946,0.95,Scenario_3
birthRate,0.03925529498554992,65,-0.46921857709234244,0.04319837826908336,0.042238040898227594,0.008403510594077436,0.007679263522582931,0.031148060910325678,0.059323450910004495,0.9980481670388044,195.49755973433517,227.803382535074,200,data_set_5,0.02880743747377745,0.060737396906222915,0.95,Scenario_3
bmRate,0.04463060526646466,101,-0.23252745239702144,0.048443082476434765,0.04456561207756594,0.0163958155076701,0.014204824661785308,0.026647281030072884,0.07756867897365416,1.0057609235963676,143.9721130399656,95.64925555284353,200,data_set_5,0.023870398357826218,0.08192952196529388,0.95,Scenario_3
tree_length,3257.24202646315,28,-1.1121216745484679,4140.516337673172,4073.5803527871535,794.2245272475599,838.6254442055488,2971.5022221805148,5448.013855629575,1.0006078581557132,190.53045120450122,181.79246194399596,200,data_set_6,2674.704002233568,5575.411973231502,0.95,Scenario_3
max_branch,74.26446015407096,93,-0.2542545127501008,79.76463705681604,76.27961687864666,21.632563541363933,20.78556923887986,51.1497054272565,120.27099807607722,1.0010687054855207,260.43722413943567,214.88056478974593,200,data_set_6,45.03251458383631,120.88598364159631,0.95,Scenario_3
range_branch,74.25672059550888,94,-0.252333357414938,79.71415822374952,76.21019808898275,21.62788814031594,20.813548393618632,51.144607398515454,120.23452246872924,1.0010553737149301,260.0318854083489,214.88056478974593,200,data_set_6,44.98658592510873,120.8369232620254,0.95,Scenario_3
bl1_length,5.748264237447671,85,-0.4944719946155934,12.29062790641019,8.644895784822358,13.231009521678992,8.626848500032494,0.619087198929617,35.462219695995955,1.0040334481127473,193.25379542434527,174.20173896351503,200,data_set_6,0.049060379570921235,36.42302883391976,0.95,Scenario_3
birthRate,0.04776282998095913,165,0.9930097345352207,0.04041916535429315,0.040363226017938604,0.007395360157373677,0.008110233821416256,0.030318902369208662,0.05210136282755375,1.0017405114651112,175.2381716305399,184.50039724965913,200,data_set_6,0.027312368282467307,0.052603945785596885,0.95,Scenario_3
bmRate,0.06678288328985017,97,-0.2200864441909713,0.0715009164125933,0.06711927585945682,0.021437181831377335,0.019085916656970882,0.04382118177685938,0.11283212227987068,1.0085748644648895,134.7966078697443,127.63679350406481,200,data_set_6,0.040488040303049,0.12121601522564361,0.95,Scenario_3
tree_length,2367.645788576168,25,-1.108011445568499,3144.485360746061,3071.778056454388,701.1115050091489,674.8721268068932,2113.506820923351,4455.8252109001805,1.005210243316719,227.111486433123,227.803382535074,200,data_set_7,1898.3342247166242,4568.979381050251,0.95,Scenario_3
max_branch,57.87510838219285,25,-1.0262882736680834,85.38742801111617,82.46557184281633,26.807594254770965,21.02648091245781,50.23617920477182,137.00628266453066,0.9950236859952067,207.19800693811146,115.47656505003397,200,data_set_7,44.403151499903736,142.63700835212597,0.95,Scenario_3
range_branch,57.454580326002926,24,-1.039279472201605,85.30422926932192,82.39461583689729,26.797074019293795,20.99490699104725,50.17684763762328,136.78528266298486,0.995031074693654,206.6027442469837,115.47656505003397,200,data_set_7,44.339356359302336,142.3838511592786,0.95,Scenario_3
bl1_length,0.6167809163404883,13,-0.8478498716303549,13.023347833096585,7.8123391430540305,14.63297611038043,8.638757825890304,0.5014924413203496,41.33960157773453,1.05478303773841,32.65458130220624,129.6428960512893,200,data_set_7,0.10882943399975312,45.368882388347316,0.95,Scenario_3
birthRate,0.04206205302449805,149,0.7130030003007172,0.036874544732678725,0.036161906998610875,0.007275577086816514,0.0074474694015534745,0.025707988336292037,0.04928081622190137,0.9979972454067716,208.78562911049755,148.74460569081975,200,data_set_7,0.02251483638836742,0.04995820148823661,0.95,Scenario_3
bmRate,0.1709478539404832,169,1.0191445562004033,0.12827027455205442,0.12467392173911582,0.04187588417048534,0.043316053599123584,0.06948679207715339,0.2001284369697991,0.9975200233550459,127.9560611246902,183.81776436968573,200,data_set_7,0.06107399742323992,0.20377582674724978,0.95,Scenario_3
tree_length,2343.770126902232,71,-0.459869464836798,2620.456258651847,2576.031567573694,601.6623257380385,572.946289714584,1826.9267345930366,3717.2882899973597,1.0015624359394517,123.89285469613553,181.62645169346897,200,data_set_8,1664.81885214634,4034.8238246844785,0.95,Scenario_3
max_branch,57.71370709892105,42,-0.703458426318235,75.47528273293244,70.43990569597864,25.248934364141512,18.673727905275648,44.086799539536116,119.58258214544345,1.008619481388273,163.00802983283117,183.81776436968573,200,data_set_8,39.34686250860057,132.06687601193886,0.95,Scenario_3
range_branch,57.591565911235875,42,-0.7051530381138158,75.39617450308023,70.42588704742722,25.249282963410547,18.79605368808354,44.02331694857007,119.4077544829013,1.0085675244964716,163.91360440239225,183.81776436968573,200,data_set_8,39.25613292103209,131.8754519894264,0.95,Scenario_3
bl1_length,14.71586815005817,156,0.40435910832389155,10.100924198221849,5.998195140869781,11.412983797906076,7.0749225389399655,0.3337271475678874,30.51208468222595,1.0063028871138868,206.90073507858568,222.1791179459493,200,data_set_8,0.03645482585056054,30.63745075135714,0.95,Scenario_3
birthRate,0.04268465983637851,114,0.14103298056549632,0.04146170647857648,0.041231204777371536,0.008671399788179936,0.008959244820050548,0.03004348926621289,0.05692942103624616,1.00042073032724,114.08142088440844,156.74503422569018,200,data_set_8,0.02377289531914904,0.05764997477681628,0.95,Scenario_3
bmRate,0.05480152238680346,86,-0.34663451498438147,0.06155095383373822,0.05962123511231987,0.019471319661398617,0.020351378117887314,0.035500135761213775,0.09853964212115579,0.995356364623496,166.00369561077244,154.49565095974566,200,data_set_8,0.0324969485097635,0.10268165053441027,0.95,Scenario_3
tree_length,3462.579152872452,40,-0.791377697947177,4181.0004347479435,3995.504315086795,907.8108768279246,829.8189306386973,2935.5817715258527,5861.938072895817,1.0026522670759086,214.11730679205945,227.803382535074,200,data_set_9,2647.8486118399596,6054.800685901306,0.95,Scenario_3
max_branch,89.5514913437311,152,0.4742786350308854,78.42186211682399,73.28973775393406,23.466435982684192,18.02158267752773,49.099356261229644,117.32933984981283,1.0053015951334308,213.9071825479222,184.50039724965913,200,data_set_9,39.14901895589879,117.42933115643775,0.95,Scenario_3
range_branch,89.48732688082134,152,0.4742470010572722,78.36513046990308,73.18801967920788,23.45232839875164,18.016952037339173,49.06482139949021,117.28976607101588,1.0053799814700601,213.77612720495378,184.50039724965913,200,data_set_9,39.09077578108259,117.30460296806508,0.95,Scenario_3
bl1_length,10.465540173508572,121,-0.05877153046784276,11.138747847547053,8.008265907911412,11.454656169058447,7.847867848968177,0.6454300540544184,34.24692510425702,1.0042219603989049,237.48931475614657,183.81776436968573,200,data_set_9,0.16950802595254522,34.868973482375225,0.95,Scenario_3
birthRate,0.04807514458030297,168,1.0039287363018785,0.04032465025896689,0.040541586594500384,0.007720163833427244,0.007697785327113008,0.028393405281872758,0.05393211896037318,1.002857630153687,197.60939589009345,181.8165087595598,200,data_set_9,0.02632202339135356,0.054891742453748504,0.95,Scenario_3
bmRate,0.1009242321267063,190,1.7534522745805263,0.06441902525878794,0.05923812810715738,0.02081904788463741,0.018014849818578208,0.03667151534778008,0.10065583329905703,1.002678767361139,195.7977124033732,218.58876028447904,200,data_set_9,0.03010947694843036,0.10392659450557903,0.95,Scenario_3
tree_length,3584.2375179924625,76,-0.39562053421115756,3901.8575578071086,3842.912390572472,802.840126708692,821.7821378704126,2730.7891817760665,5272.524308118893,0.9967761325686026,184.61425594392327,158.62628906581347,200,data_set_10,2285.7646989055006,5330.587811600284,0.95,Scenario_3
max_branch,77.24189254123549,91,-0.24356684213150948,82.93788561599837,80.96623011679836,23.38574916403208,22.894031200734048,49.78513795999061,124.59816492471549,0.9969294279536639,214.69869868812913,183.81776436968573,200,data_set_10,38.73052711184963,133.04457365138023,0.95,Scenario_3
range_branch,77.23973620668028,91,-0.24088112620653318,82.87268525303405,80.89382895947062,23.384767146613395,22.834329425688978,49.76019186230488,124.55909691084041,0.9969193918950937,214.83467048159312,183.81776436968573,200,data_set_10,38.681594219542305,133.00727495493243,0.95,Scenario_3
bl1_length,13.841152389928737,130,0.009576620182823369,13.687590219051668,8.546426830804702,16.035111338392536,10.158077058792207,0.30235678109909314,43.98499256115558,0.9960224103650804,175.3800565536231,182.96262474724406,200,data_set_10,0.005059946305227856,45.66336196976718,0.95,Scenario_3
birthRate,0.03598977365002726,101,-0.16114061910537295,0.037175790218428796,0.03591105020009221,0.007360134117555922,0.006539961326150636,0.027124928089217158,0.05114667770359359,0.9980115293825724,191.4894298680183,183.81776436968573,200,data_set_10,0.02518875939659727,0.052086070561197795,0.95,Scenario_3
bmRate,0.08226296317545348,38,-0.8645866487009475,0.11231472247155798,0.10665389300768935,0.03475852806801684,0.03116701609952956,0.06539533339120222,0.18529882673270648,1.0136673390202602,183.3929991295308,181.8165087595598,200,data_set_10,0.058523454790640764,0.19177202355304382,0.95,Scenario_3
tree_length,2891.5557898152347,133,0.41021588667355685,2666.1576612723034,2610.992765564928,549.462212130998,536.3604185475731,1880.2674935249509,3605.036432669207,0.9967216902173112,237.3757861328031,192.61489309412622,200,data_set_11,1774.198472666684,3906.7079283005005,0.95,Scenario_3
max_branch,48.18471733288676,12,-1.336571917477257,74.48640348173296,72.76746008461156,19.678466833636545,18.37663725460479,47.1578993743646,106.68343063351755,0.998131196269435,189.7908936644282,183.88614345143364,200,data_set_11,42.86674816745493,113.7359597615713,0.95,Scenario_3
range_branch,48.147125838881585,12,-1.3355706410706083,74.40773230301332,72.70526690807534,19.662461614970017,18.338414197569456,47.12513136411717,106.60112084535511,0.9981764162868116,190.27574138209425,154.06918008282148,200,data_set_11,42.83553911975564,113.68175339942637,0.95,Scenario_3
bl1_length,1.3370960320338838,20,-0.9854244454218178,14.942358307725485,11.203604520717796,13.80649966509383,10.541731533005114,0.738360308534059,44.57475630160425,0.9983052031892201,161.4712639538875,227.803382535074,200,data_set_11,0.20651377614114172,46.89649155043503,0.95,Scenario_3
birthRate,0.03378975745204417,44,-0.725177809345156,0.03920529916363699,0.03836481399338641,0.007467881175905147,0.007110499271847898,0.028406733458960463,0.052222172098721015,0.9958408751719923,214.29317891222507,183.8861434514335,200,data_set_11,0.023833660201716924,0.05297981101193488,0.95,Scenario_3
bmRate,0.07763623213888088,52,-0.5776866875826216,0.09627216642482027,0.09128648843733023,0.032259587569730956,0.028387178123314948,0.050106900336306846,0.14150668230717747,1.0030185160240837,179.34632610341518,176.75574219857674,200,data_set_11,0.043221914829688846,0.14260266429264562,0.95,Scenario_3
tree_length,4000.480668491405,46,-0.7484964701335375,4753.990586591913,4691.003433902636,1006.6980248631976,946.3668853651042,3382.1731715457995,6432.364355673877,1.0096543596579262,184.4170642701069,153.46797767738502,200,data_set_12,2756.9855064345625,6547.076065262716,0.95,Scenario_3
max_branch,74.88397459485986,84,-0.33250504574840534,82.17192831540079,79.39895933113685,21.918325191538475,23.315273788228815,50.44674086910947,118.13638181187525,0.9987789238772444,135.2011439019744,176.75574219857674,200,data_set_12,38.67969403362999,119.53308901879257,0.95,Scenario_3
range_branch,74.71829533467331,84,-0.3378018993076982,82.12191333111879,79.3421152009633,21.91704076151935,23.24260763734682,50.43167211437899,118.10909216104533,0.9989309066337265,134.90940937527222,176.75574219857674,200,data_set_12,38.626502365448076,119.52197029477495,0.95,Scenario_3
bl1_length,16.340817901295125,151,0.4479792519751461,11.586983693011087,9.227951351131335,10.611728528328765,9.259102076512477,0.44918095164747546,33.693678813531385,1.0059906537369356,231.01802109150248,160.1450756027788,200,data_set_12,0.01675595484167514,36.131125555164054,0.95,Scenario_3
birthRate,0.045969370496358825,158,0.7628588511833554,0.03954534781981846,0.03805054089424292,0.008420984650797915,0.0076319530873266124,0.02783090754459781,0.052475846542217666,0.995632781617812,192.46294607972146,139.93389931672203,200,data_set_12,0.02478492394430407,0.05366516528681231,0.95,Scenario_3
bmRate,0.12188818069602769,163,0.7780942149292603,0.09807548267855758,0.0938013667160156,0.030603874904319938,0.02992499090896449,0.057228037583508896,0.16456621798154897,1.0013641400466118,130.98991348177202,217.056063143582,200,data_set_12,0.05197824778423044,0.16638834342557893,0.95,Scenario_3
tree_length,3087.4086052272646,34,-0.9091298714209015,3775.691484532813,3744.805008121868,757.0787199300953,723.8244299623358,2581.914626393412,5042.3381692477215,0.9973874931687293,155.4229950663412,153.53190398209713,200,data_set_13,2383.1137553278704,5073.715540132534,0.95,Scenario_3
max_branch,72.51221144394515,119,0.07312817507477007,71.0451542852014,67.51167960436686,20.061449054946966,18.210722654783524,45.772683223230395,112.16645643549165,0.9966798650025469,138.3624004900401,158.62628906581352,200,data_set_13,41.096343811307484,117.25981690119818,0.95,Scenario_3
range_branch,72.4626358330219,117,0.07331492461427748,70.99244945666065,67.479748024496,20.05302991302467,18.20802117054772,45.725915669369286,112.11953475285496,0.9966601004756752,138.15091565264834,158.62628906581352,200,data_set_13,39.39352009467492,115.52674827340495,0.95,Scenario_3
bl1_length,22.04184383922528,165,0.8077403037595849,12.353991917865358,8.353124329918808,11.993770616952407,9.009649927790074,0.5797428719740512,37.845468709629124,1.0046952015476154,177.32276183233768,183.81776436968573,200,data_set_13,0.033109446748024164,37.96224713405336,0.95,Scenario_3
birthRate,0.051163006753349165,167,1.0042885733951812,0.04294301986404692,0.04220532071696957,0.008184885407501025,0.008473804469358918,0.03177003638335537,0.05759686418347459,1.0006886773643353,181.69571590983958,176.7557421985768,200,data_set_13,0.030920530637651596,0.0600207715037952,0.95,Scenario_3
bmRate,0.0478487832326214,48,-0.714215901400739,0.05997780587736701,0.05853821620562374,0.01698229151851401,0.015874987235777523,0.03437678408513582,0.09018015075868999,1.0038765545373531,149.2964863229409,152.79727174656935,200,data_set_13,0.029430341989864217,0.092674649103288,0.95,Scenario_3
tree_length,2526.55289701019,30,-1.0123013681211068,3234.4146951446037,3181.8512600308068,699.2599441490911,712.3849985685778,2231.2924741990546,4431.294828256483,1.0140438008162143,196.92990368029535,203.76330185341448,200,data_set_14,2072.659335810076,4653.447379936315,0.95,Scenario_3
max_branch,63.03215920122272,52,-0.7115832125496969,79.6591365258684,76.72879838517844,23.366174231498555,22.186748827824356,49.59336989426552,126.21951718663463,1.0094892358047507,162.76697849230882,154.06918008282148,200,data_set_14,42.41127970857374,126.42822868904572,0.95,Scenario_3
range_branch,63.01617805717849,52,-0.7091315815871791,79.58152050903317,76.59922811409334,23.360040480467823,22.058235941892526,49.48107053233878,126.20347649928105,1.0091938927272472,162.59955522141055,154.06918008282148,200,data_set_14,42.386020279776886,126.36019799373057,0.95,Scenario_3
bl1_length,10.293128106642953,94,-0.3082831141787867,13.984917053873122,11.58642027245635,11.9753200140866,9.780652964804299,1.1237546381914687,36.66340196303917,0.9992254472910036,174.16754979551888,126.69567443050926,200,data_set_14,0.02044588106710229,38.58088665151076,0.95,Scenario_3
birthRate,0.042849845821156474,144,0.5107152890863326,0.03899823660652688,0.03834222840876922,0.007541597631666957,0.007594029333802099,0.027958617923338307,0.05258583898058029,1.0081882853390076,209.09902942793053,218.58876028447904,200,data_set_14,0.026163912815242125,0.05481596792006357,0.95,Scenario_3
bmRate,0.09366735836582728,132,0.2106730955310661,0.08770415387881436,0.08293208479209552,0.02830548662125475,0.02286138408064326,0.05147292923672537,0.1486444586986579,1.0350745299539272,119.82524780395447,100.13144393989103,200,data_set_14,0.04528660828133325,0.15229794253430426,0.95,Scenario_3
tree_length,3047.624814518876,10,-1.38638694231633,4201.889499379067,4166.114242997065,832.5703666334908,922.1201449069531,3077.5109443484207,5548.484547114017,0.9969988883759382,200.50874617013991,212.62085774700174,200,data_set_15,2685.4355191001328,5702.15824933162,0.95,Scenario_3
max_branch,53.35073743428258,9,-1.218299967029683,84.15955018005342,79.17735409610873,25.288363768805883,21.929151104815165,53.97779456323084,131.58744409373463,1.0008985279715814,197.05208710867205,174.45146786649826,200,data_set_15,45.69582468985099,134.6402500038458,0.95,Scenario_3
range_branch,53.309444681950296,9,-1.2176936823070281,84.10098784828978,79.10302601258536,25.286772538724342,21.938961690353153,53.91153289835224,131.50802341958632,1.0008674639923434,196.67732082904433,174.45146786649826,200,data_set_15,45.640907132218324,134.52188444962033,0.95,Scenario_3
bl1_length,25.877238938639238,177,0.9713589365684268,12.639480789166651,8.7497261584835,13.628080878360315,8.939475690917225,0.7340920803159097,43.13342490110134,1.0028446076525825,200.3719219929889,151.6509559365297,200,data_set_15,0.008805652988795943,44.00156598082788,0.95,Scenario_3
birthRate,0.043290177045625974,153,0.7849537422682225,0.037733070261632314,0.03656045528124473,0.0070795340983224085,0.006903067335673882,0.02766938792549275,0.04940165176810381,1.0021535037126825,214.05034686437915,212.62085774700176,200,data_set_15,0.026239619552968396,0.05071990952964535,0.95,Scenario_3
bmRate,0.13058961401489855,152,0.4225026118618406,0.11696851746758363,0.11327134390540546,0.03223908246931512,0.02417006002342288,0.07018564332184841,0.1761443201518808,0.9977690209117418,209.095904408414,181.8165087595598,200,data_set_15,0.058951573647174724,0.18295754639682082,0.95,Scenario_3
tree_length,3175.4144388849413,49,-0.6680049648255051,3691.7184195083482,3598.0561778323,772.9044061196084,715.5988941459761,2492.4752179852057,5095.699946443244,0.9992134471278598,249.75957581482024,224.5790215629029,200,data_set_16,2375.2499151241036,5373.715173998914,0.95,Scenario_3
max_branch,68.30522145906977,61,-0.577274394194895,82.69459137306474,78.49852145123116,24.926395590546388,20.76197895626277,52.08598537390955,127.98759812273863,0.9973514785822842,190.16844448039114,147.25610096922404,200,data_set_16,40.310744364197134,140.21290229395714,0.95,Scenario_3
range_branch,68.2800795086698,61,-0.575566211808352,82.62137744599254,78.43360900314363,24.9168516898591,20.686951999084002,51.98238753672513,127.81201039069644,0.9973425015997404,191.9207563734333,147.25610096922404,200,data_set_16,40.306067065870465,140.14967312210402,0.95,Scenario_3
bl1_length,5.904153954320236,61,-0.6224092238251919,14.643171751669213,10.330150228690947,14.04063028443067,9.989448545967736,1.1316702039912987,48.45991171579449,1.0132886824703413,154.20574495410204,150.80092930333095,200,data_set_16,0.20329752423019715,48.585511203708066,0.95,Scenario_3
birthRate,0.04063451220647234,141,0.3871332610667601,0.037574236243853594,0.03642663666455189,0.00790496779890738,0.007272438611506885,0.027351708280408,0.05160685533475179,1.0209253161787284,213.93575123425933,183.81776436968573,200,data_set_16,0.024040148356256962,0.052764933553097006,0.95,Scenario_3
bmRate,0.16854650205141844,180,1.345526452183313,0.12443430719053131,0.1214933451719992,0.0327843386425504,0.033870328106303395,0.0780582197077907,0.18658711749568505,0.9994812214381922,163.0241261896862,183.81776436968573,200,data_set_16,0.07290254706215667,0.19998883612163337,0.95,Scenario_3
tree_length,2315.6446448784186,71,-0.45368952462700596,2563.4680517949027,2470.943330753813,546.2400903354082,534.7501614386317,1744.7606776255648,3483.035616148178,0.996820801618952,181.87464081480556,153.24952542345258,200,data_set_18,1557.4173963172755,3483.3930789116403,0.95,Scenario_3
max_branch,75.09733085656063,136,0.4731757574080555,67.01374699006283,64.72600339812327,17.083681359285517,17.516971302572735,41.20295280723774,97.39460838265288,0.9949909055338441,239.2127770549722,154.0072473998776,200,data_set_18,37.83538609834644,100.36537610487511,0.95,Scenario_3
range_branch,75.06979218533368,137,0.4767829263923024,66.93007812236829,64.62777508063787,17.072159283379932,17.54000658581105,41.12115393726298,97.32310782927959,0.9949948174181182,239.32772955219298,154.0072473998776,200,data_set_18,37.7723444609859,100.20510032459025,0.95,Scenario_3
bl1_length,3.3599695709035586,54,-0.732795486149545,11.56487569376617,7.357314038751193,11.196720337314138,7.808514542989105,0.5189763677235386,31.404238406674864,0.9996406347799106,214.75566045486562,183.81776436968573,200,data_set_18,0.07104045657877121,31.91021633956715,0.95,Scenario_3
birthRate,0.04020896001367261,93,-0.22005325565916553,0.04209472181303808,0.04133809684041889,0.008569570096641884,0.0080241391413313,0.030611508783075,0.056701633886841275,0.9959354982850864,163.77441966739553,181.71259610245684,200,data_set_18,0.025059054247674198,0.05864164769410939,0.95,Scenario_3
