variable,simulated_value,rank,z_score,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail,max_rank,sim_id,hpd_lwr,hpd_upr,attained_hpd
birthRate,0.046283569158068305,174,1.1355679460798989,0.03771125580884842,0.03673117268852577,0.007548921558425828,0.006793510256066929,0.0253905274943031,0.051893622405800935,1.002025149268063,188.36133135617084,228.96860659030312,200,data_set_3,0.024172312495972972,0.05312660155507632,0.95
bmRate,0.1173175339185612,129,0.2852979509764615,0.10861060589985928,0.10589218528353102,0.030518719075624496,0.03018882808310459,0.06749655928131718,0.15929905502249184,1.0188392019129207,157.01971179567067,154.2736344045723,200,data_set_3,0.04666875941480552,0.16023116207652985,0.95
treeHeight,77.82027857187157,10,-1.3690995063025824,122.5095173999991,117.80680214262661,32.64133733333685,26.96649888343896,80.02049980344262,188.39798852530495,1.013194112654805,166.10592580305055,141.6818256008972,200,data_set_3,67.9373827893045,201.30597123536506,0.95
tree_length,3706.7390790203435,148,0.4613517369290141,3353.75854526077,3315.3891408702275,765.1006932567046,662.587640499405,2198.3537756011956,4897.343429065225,1.0035953917571208,209.80581991091546,144.11676598079174,200,data_set_4,2007.6217760922377,4994.25144788492,0.95
max_branch,71.24200257030884,116,0.019680673990958464,70.84903196740619,67.49846053358988,19.967334608722542,16.76664346819305,40.33489787462666,111.55905525119172,0.9971708448900618,247.6928038751515,140.42018210431021,200,data_set_4,37.695423785947156,116.22438860323085,0.95
range_branch,71.20199449824558,116,0.020395449353312098,70.79505376617404,67.43682233494809,19.95252592978356,16.812960262680914,40.31467812131543,111.3279040807841,0.9971701582467668,247.50764030171976,140.42018210431021,200,data_set_4,37.69069652163087,116.1346566480853,0.95
bl1_length,1.2689252250350052,25,-0.8435677674616139,11.45612104005359,7.8323689610841365,12.076321794125626,8.278521762451202,0.595132922277951,38.58362509254952,0.9950474185157687,215.37691599894166,154.00724739987766,200,data_set_4,0.031111869369786875,41.73594249759884,0.95
birthRate,0.0361517349347184,44,-0.8289065545871853,0.04299207558774933,0.04234586862471536,0.00825224582333962,0.0077844993392890156,0.031203141671548924,0.058209528514533974,0.9971998211975895,188.6569692239736,158.62628906581352,200,data_set_4,0.02854929312100049,0.06023863273295248,0.95
bmRate,0.04312190255253091,77,-0.3382653242408818,0.047731136889947505,0.04582478308253487,0.013626091730686296,0.013011076829614207,0.02861722519158021,0.07249025888929639,0.9987678813470989,153.95413420422477,106.95521641230918,200,data_set_4,0.027491034367696343,0.07991198270868612,0.95
treeHeight,94.87543659385248,80,-0.30307226057718856,103.40486512877591,100.36327243346261,28.143217458039487,25.37577314100979,64.90446255089637,148.37476064674348,0.9951110648395343,198.95107938604306,181.8165087595598,200,data_set_4,52.048996008306624,157.91710883279094,0.95
tree_length,3989.1166714401193,84,-0.21450742764596561,4172.029795606251,4090.8256496231097,852.7123101211282,883.5631569081459,2856.0132007615957,5673.518913213369,0.9951708135198011,205.02686651368018,156.35092161682306,200,data_set_5,2614.257769451702,5772.012016201166,0.95
max_branch,63.23632977673484,48,-0.8125453867727926,81.53702770699752,77.52936673732896,22.522677782896572,23.818053054008384,51.513296191256934,120.80854628038972,0.9998203585835497,218.0442632829628,212.62085774700176,200,data_set_5,42.82156781158743,124.44728940401872,0.95
range_branch,63.17930391551864,48,-0.8135314926852119,81.49780400878362,77.51489840997715,22.517259943805453,23.82098005262286,51.47111834139857,120.78938059273742,0.9998256144233045,217.74404306078938,212.62085774700176,200,data_set_5,42.72913865792741,124.43127958997906,0.95
bl1_length,7.3239838837131686,74,-0.5280092784233948,14.18536376754718,10.90635339969216,12.9948093039609,11.108216754193391,0.8491345102054567,39.9496646997673,1.0139387987443254,149.31089802985073,101.47692679049929,200,data_set_5,0.06565836729891811,41.048508225723126,0.95
birthRate,0.03925529498554992,65,-0.4692185771141215,0.04319837826931707,0.04223804089845498,0.008403510594185462,0.00767926352374131,0.03114806090997106,0.059323450909509245,0.9984288252306246,195.49755973433517,227.803382535074,200,data_set_5,0.028807437474491538,0.0607373969066774,0.95
bmRate,0.04463060526646466,101,-0.2325274524066414,0.048443082476621074,0.044565612073939366,0.01639581550779302,0.014204824651048088,0.026647281023702268,0.07756867895572014,1.0057609235963676,143.9721130399656,95.64925555284353,200,data_set_5,0.023870398359895986,0.08192952194484603,0.95
treeHeight,85.67899042128953,18,-1.3581285380168349,124.6133423321407,120.2553440953522,28.66764876887416,29.257846348049778,82.36046663379555,177.36172845987244,0.9956182020226358,215.33128963101132,227.803382535074,200,data_set_5,77.75888586678025,182.82871535327772,0.95
tree_length,3257.24202646315,28,-1.1121216746180047,4140.5163377377085,4073.5803528375163,794.2245272559303,838.6254441807238,2971.5022222342363,5448.01385570088,1.0006078581557132,190.53045120450122,181.79246194399596,200,data_set_6,2674.7040023165832,5575.411973352316,0.95
max_branch,74.26446015407096,93,-0.25425451279601563,79.76463705787543,76.27961688002941,21.632563541624048,20.785569234717364,51.14970542847264,120.27099808017552,1.0010687054855207,260.43722413943567,214.88056478974593,200,data_set_6,45.03251458493646,120.88598364389031,0.95
range_branch,74.25672059550888,94,-0.25233335745999724,79.71415822478941,76.2101980903681,21.62788814057495,20.813548390511237,51.14460739972559,120.23452247281833,1.0010553737149301,260.0318854083489,214.88056478974593,200,data_set_6,44.98658592620734,120.83692326431871,0.95
bl1_length,5.748264237447671,85,-0.49447199462494945,12.290627906614665,8.644895785069854,13.231009521842164,8.62684850036949,0.6190871989509904,35.46221969632207,1.0040334481127473,193.25379542434527,174.20173896351503,200,data_set_6,0.04906037957159422,36.423028834465676,0.95
birthRate,0.04776282998095913,165,0.9930097346500487,0.04041916535360745,0.040363226017021275,0.007395360157209033,0.0081102338209913891,0.03031890236798305,0.052101362826528545,1.0017405114651112,175.2381716305399,184.50039724965913,200,data_set_6,0.027312368281842705,0.052603945784487294,0.95
bmRate,0.06678288328985017,97,-0.2200864441411807,0.07150091641147235,0.06711927585045696,0.021437181831133884,0.019085916679798354,0.04382118177417082,0.11283212226961713,1.0086274595208582,134.7966078697443,127.63679350406481,200,data_set_6,0.04048804029975,0.12121601521981516,0.95
treeHeight,80.33999267477027,20,-1.3036978082995947,113.67969895655811,111.41241726667543,25.573185802369814,25.01963913793148,74.04872658748629,161.4628953232391,1.0037560122145237,208.45000707044912,227.803382535074,200,data_set_6,66.14812831788275,166.5352972419082,0.95
tree_length,2367.645788576168,25,-1.108011445565576,3144.4853607431774,3071.778056457534,701.111505008396,674.8721268055131,2113.5068209316246,4455.825210892965,1.0055742972997435,227.111486433123,227.803382535074,200,data_set_7,1898.3342247103797,4568.979381034577,0.95
max_branch,57.87510838219285,25,-1.0262882736640038,85.38742801102613,82.46557184194776,26.80759425478979,21.026480911493017,50.23617920512554,137.00628266426816,0.9950196168899073,207.19800693811146,115.47656505003397,200,data_set_7,44.403151499784876,142.63700835171522,0.95
range_branch,57.454580326002926,24,-1.0392794721977385,85.30422926923264,82.39461583602967,26.797074019307576,20.994906989810804,50.17684763797635,136.78528266281336,0.9950358065643576,206.6027442469837,115.47656505003397,200,data_set_7,44.33935635918374,142.38385115887144,0.95
bl1_length,0.6167809163404883,13,-0.8478498716303295,13.023347833072954,7.812339143110718,14.632976110352995,8.63875782587981,0.5014924413262556,41.33960157764129,1.05478303773841,32.65458130220624,129.6428960512893,200,data_set_7,0.10882943400015092,45.368882388360426,0.95
birthRate,0.04206205302449805,149,0.7130030002965572,0.036874544732709194,0.036161906998318866,0.0072755770868162305,0.007447469401950028,0.025707988336445393,0.04928081622212725,0.9979972454067716,208.78562911049755,148.74460569081975,200,data_set_7,0.02251483638810979,0.04995820148790035,0.95
bmRate,0.1709478539404832,169,1.0191445561936725,0.12827027455212184,0.12467392174265128,0.04187588417069576,0.04331605360684977,0.06948679207599608,0.20012843696839094,0.9975598743306714,127.9560611246902,183.81776436968573,200,data_set_7,0.061073997423152025,0.20377582674872122,0.95
treeHeight,86.32296827627616,16,-1.211905681036719,127.65341698961412,123.9250872837882,34.103684271850284,31.481699351585075,79.82982508294285,186.11468474022328,1.0104296553583803,243.00460525469188,143.04094859111416,200,data_set_7,73.34532697091889,195.9951212280216,0.95
tree_length,2343.770126902232,71,-0.4598694648449918,2620.456258657284,2576.0315675925513,601.6623257391411,572.946289713443,1826.9267345949058,3717.2882899974684,1.0015624359394517,123.89285469613553,181.62645169346897,200,data_set_8,1664.8188521516079,4034.8238246962087,0.95
max_branch,57.71370709892105,42,-0.703458426322306,75.47528273308316,70.43990569608619,25.248934364209646,18.67372790575857,44.08679953967823,119.58258214577192,1.008619481388273,163.00802983283117,183.81776436968573,200,data_set_8,39.346862508638516,132.0668760116623,0.95
range_branch,57.591565911235875,42,-0.7051530381178239,75.39617450323033,70.42588704751948,25.24928296347988,18.79605368844316,44.02331694871172,119.40775448322938,1.0085675244964716,163.91360440239225,183.81776436968573,200,data_set_8,39.256132921097546,131.875451989151,0.95
bl1_length,14.71586815005817,156,0.4043591083207407,10.100924198246107,5.998195140923583,11.412983797935018,7.074922538945684,0.333727147572559,30.51208468231973,1.0063028871138868,206.90073507858568,222.1791179459493,200,data_set_8,0.03645482585058015,30.637450751349057,0.95
birthRate,0.04268465983637851,114,0.14103298057844096,0.041461706478466274,0.041231204777192124,0.008671399788165439,0.008959244819864872,0.030043489266154123,0.05692942103607014,1.00042073032724,114.08142088440844,156.74503422569018,200,data_set_8,0.023772895319149556,0.057649974776561384,0.95
bmRate,0.05480152238680346,86,-0.34663451497772924,0.06155095383357648,0.05962123511165571,0.01947131966130567,0.02035137811808592,0.03550013576140258,0.09853964212037238,0.995356364623496,166.00369561077244,154.49565095974566,200,data_set_8,0.032496948510159246,0.10268165053314256,0.95
treeHeight,97.35085986185254,65,-0.504499329598637,112.39592938738141,107.52991634975868,29.821782989282138,26.505144825376174,73.146577926064,167.4329667512346,0.9993781122501867,148.55431910438585,118.97728615446142,200,data_set_8,67.19530957521835,176.42789183874612,0.95
tree_length,3462.579152872452,40,-0.791377697964788,4181.000434768424,3995.5043150965485,907.8108768336028,829.8189306274814,2935.5817715656335,5861.938072934512,1.0029324285094117,214.11730679205945,227.803382535074,200,data_set_9,2647.8486118438577,6054.80068596734,0.95
max_branch,89.5514913437311,152,0.47427863501494383,78.42186211715695,73.28973775408983,23.466435982770918,18.02158267721977,49.099356261380294,117.32933985081375,1.0053015951334308,213.9071825479222,184.50039724965913,200,data_set_9,39.149018955946694,117.42933115703529,0.95
range_branch,89.48732688082134,152,0.47424700104140805,78.36513047023432,73.18801967937787,23.452328398837693,18.016952037275555,49.0648213996352,117.28976607163358,1.0053799814700601,213.77612720495378,184.50039724965913,200,data_set_9,39.090775781130425,117.30460296908626,0.95
bl1_length,10.465540173508572,121,-0.058771530473185944,11.138747847611222,8.008265907965981,11.454656169108894,7.847867849046449,0.6454300540626099,34.2469251045309,1.004878127941724,237.48931475614657,183.81776436968573,200,data_set_9,0.16950802595446815,34.868973482760936,0.95
birthRate,0.04807514458030297,168,1.0039287363349962,0.04032465025876926,0.04054158659407464,0.00772016383336943,0.007697785326729707,0.02839340528189801,0.053932118960002065,1.002857630153687,197.60939589009345,181.8165087595598,200,data_set_9,0.026322023391296696,0.05489174245333446,0.95
bmRate,0.1009242321267063,190,1.7534522746085408,0.06441902525846244,0.05923812810636188,0.020819047884490426,0.018014849817988156,0.036671515349125224,0.10065583330170477,1.002678767361139,195.7977124033732,218.58876028447904,200,data_set_9,0.030109476948697034,0.10392659450495244,0.95
treeHeight,90.9488878607969,46,-0.8187893889239118,115.57909289459292,113.19482697859725,30.081246004135554,27.393058701957845,75.60530134480283,170.56489803001753,0.9996872303744592,225.06799780758863,148.7446056908198,200,data_set_9,57.154948740505596,173.15723715777534,0.95
tree_length,3584.2375179924625,76,-0.39562053418402365,3901.857557783338,3842.912390558649,802.8401267036711,821.7821378666438,2730.7891817603495,5272.524308034991,0.9967761325686026,184.61425594392327,158.62628906581347,200,data_set_10,2285.764698898022,5330.58781158258,0.95
max_branch,77.24189254123549,91,-0.24356684211345422,82.93788561554062,80.96623011650384,23.385749163886288,22.894031200501338,49.78513795995841,124.59816492410778,0.9969294279536639,214.69869868812913,183.81776436968573,200,data_set_10,38.73052711139679,133.0445736505583,0.95
range_branch,77.23973620668028,91,-0.2408811261883755,82.87268525257409,80.89382895880243,23.384767146466643,22.83432942545663,49.76019186228274,124.55909691023297,0.9969193918950937,214.83467048159312,183.81776436968573,200,data_set_10,38.68159421909012,133.00727495411058,0.95
bl1_length,13.841152389928737,130,0.009576620188536685,13.687590218961168,8.546426830747105,16.035111338276252,10.158077058626413,0.30235678109783515,43.984992561064914,0.9959198445086547,175.3800565536231,182.96262474724406,200,data_set_10,0.005059946305173038,45.663361969718146,0.95
birthRate,0.03598977365002726,101,-0.1611406191315982,0.0371757902186276,0.035911050200227876,0.0073601341175918225,0.006539961326397617,0.027124928089335643,0.051146677704015465,0.9983899582510806,191.4894298680183,183.81776436968573,200,data_set_10,0.025188759396712116,0.05208607056118546,0.95
bmRate,0.08226296317545348,38,-0.8645866487206479,0.11231472247234933,0.10665389300877673,0.03475852806814013,0.031167016098807072,0.06539533339255706,0.18529882673430123,1.0137236010713642,183.3929991295308,181.8165087595598,200,data_set_10,0.05852345479110858,0.1917720235514015,0.95
treeHeight,95.4310682247521,41,-0.8717751286910537,121.6296579478159,117.2933562776371,30.0520040786209,31.632116664185887,78.93323094602967,170.9387397244884,1.015661532746619,154.6600558512712,142.61945227415475,200,data_set_10,68.89500905655072,179.16007296424306,0.95
tree_length,2891.5557898152347,133,0.41021588663748043,2666.1576612905974,2610.9927655972215,549.4622121347243,536.3604185757264,1880.267493529404,3605.0364326820245,0.9967216902173112,237.3757861328031,192.61489309412622,200,data_set_11,1774.1984726886308,3906.707928342943,0.95
max_branch,48.18471733288676,12,-1.3365719174877742,74.4864034821903,72.76746008399533,19.67846683382387,18.376637255195103,47.157899374587046,106.68343063403431,0.998131196269435,189.7908936644282,183.88614345143364,200,data_set_11,42.86674816761739,113.73595976159551,0.95
range_branch,48.147125838881585,12,-1.3355706410809065,74.40773230346612,72.70526690745938,19.662461615157437,18.33841419815909,47.12513136434181,106.60112084587087,0.9981764162868116,190.27574138209425,154.06918008282148,200,data_set_11,42.83553911991787,113.68175339945057,0.95
bl1_length,1.3370960320338838,20,-0.9854244454228717,14.9423583078417,11.203604520805797,13.806499665196998,10.541731533040291,0.7383603085378794,44.57475630227454,0.9983052031892201,161.4712639538875,227.803382535074,200,data_set_11,0.20651377614375446,46.896491550055416,0.95
birthRate,0.03378975745204417,44,-0.7251778093173776,0.03920529916338518,0.03836481399266116,0.007467881175843967,0.007110499271729092,0.02840673345896083,0.05222217209866066,0.995822715480696,214.29317891222507,183.8861434514335,200,data_set_11,0.02383366020164176,0.05297981101172417,0.95
bmRate,0.07763623213888088,52,-0.57768668756663,0.09627216642405924,0.0912864884351337,0.032259587569306594,0.028387178121514995,0.050106900336399876,0.14150668230902524,1.0030185160240837,179.34632610341518,176.75574219857674,200,data_set_11,0.04322191482930356,0.14260266429182347,0.95
treeHeight,97.89007589096057,75,-0.4253644092059294,109.1297657895708,104.40384529674742,26.42367263305476,24.246522969259015,72.92573183046667,158.46514682330815,0.9968518024391259,154.9052412293122,224.40597791289804,200,data_set_11,60.808806435625556,164.1747585389952,0.95
tree_length,4000.480668491405,46,-0.7484964701195396,4753.990586571447,4691.003433887783,1006.6980248546822,946.3668853655582,3382.1731715353494,6432.364355689597,1.0097079201852803,184.4170642701069,153.46797767738502,200,data_set_12,2756.9855064266767,6547.0760652371055,0.95
max_branch,74.88397459485986,84,-0.33250504573486145,82.17192831506337,79.39895933063241,21.918325191416486,23.315273788201136,50.44674086903434,118.13638181126296,0.9987789238772444,135.2011439019744,176.75574219857674,200,data_set_12,38.67969403331073,119.53308901749361,0.95
range_branch,74.71829533467331,84,-0.33780189929429516,82.12191333078411,79.34211520045918,21.917040761398198,23.24260763731963,50.43167211430401,118.1090921604331,0.9987160356390192,134.90940937527222,176.75574219857674,200,data_set_12,38.62650236510104,119.52197029347619,0.95
bl1_length,16.340817901295125,151,0.4479792519823821,11.586983692955414,9.227951351123254,10.611728528281635,9.259102076539177,0.44918095164309985,33.693678813296685,1.0059906537369356,231.01802109150248,160.1450756027788,200,data_set_12,0.016755954841493472,36.131125555166854,0.95
birthRate,0.045969370496358825,158,0.7628588511661785,0.03954534781995811,0.03805054089405595,0.008420984650804462,0.007631953086910448,0.027830907544466182,0.05247584654270426,0.9957188240463397,192.46294607972146,139.93389931672203,200,data_set_12,0.024784923944234236,0.05366516528733404,0.95
bmRate,0.12188818069602769,163,0.7780942149142892,0.09807548267904576,0.0938013667160498,0.03060387490428138,0.0299249909098251,0.05722803758433489,0.16456621798382912,1.0014059852222685,130.98991348177202,217.056063143582,200,data_set_12,0.05197824778593512,0.1663883434231842,0.95
treeHeight,85.38620801342287,15,-1.2420215328888216,121.03827794866959,116.10896215647236,28.70487265411853,25.954884241869458,76.85597475938451,172.27353891323585,1.0001016626794215,215.33739340947864,130.03465781067607,200,data_set_12,72.3874928235098,178.7199837462398,0.95
tree_length,3087.4086052272646,34,-0.9091298713926784,3775.6914845175143,3744.8050080806856,757.0787199367703,723.8244300633194,2581.914626371624,5042.338169175118,0.9973874931687293,155.4229950663412,153.53190398209713,200,data_set_13,2383.11375530857,5073.715540251907,0.95
max_branch,72.51221144394515,119,0.0731281750849091,71.04515428499148,67.51167960310204,20.06144905503611,18.210722656023343,45.77268322302678,112.16645643399875,0.9966798650025469,138.3624004900401,158.62628906581352,200,data_set_13,41.096343812561955,117.25981690083071,0.95
range_branch,72.4626358330219,117,0.0733149246243125,70.9924494564534,67.47974802323222,20.053029913106766,18.208021171787166,45.725915669165936,112.11953475137663,0.9966601004756752,138.15091565264834,158.62628906581352,200,data_set_13,39.39352009430364,115.52674827541114,0.95
bl1_length,22.04184383922528,165,0.8077403037681928,12.353991917805782,8.35312432946326,11.993770616898349,9.009649927559877,0.5797428719639226,37.845468709330405,1.0050084300584234,177.32276183233768,183.81776436968573,200,data_set_13,0.03310944674688289,37.96224713370943,0.95
birthRate,0.051163006753349165,167,1.0042885733589832,0.04294301986428075,0.04220532071736789,0.008184885407563208,0.008473804470503726,0.03177003638400149,0.05759686418383515,1.000450071043467,181.69571590983958,176.7557421985768,200,data_set_13,0.030920530638068003,0.06002077150418096,0.95
bmRate,0.0478487832326214,48,-0.714215901395986,0.0599778058780238,0.058538216207626205,0.016982291519546625,0.01587498724353155,0.03437678408258862,0.09018015076405259,1.0038765545373531,149.2964863229409,152.79727174656935,200,data_set_13,0.029430341986920357,0.09267464911302349,0.95
treeHeight,97.4549319683614,81,-0.3113623315661981,105.24669672193085,102.05702360584758,25.024750792350943,22.65959435648938,67.98704132891729,148.07610162025728,0.9984029917545988,149.65939926035324,176.75574219857674,200,data_set_13,62.988718445159776,156.71453523555246,0.95
tree_length,2526.55289701019,30,-1.012301368104749,3234.4146951297125,3181.8512600134018,699.2599441456803,712.3849985692236,2231.2924741872,4431.29482824314,1.0140438008162143,196.92990368029535,203.76330185341448,200,data_set_14,2072.659335803139,4653.447379915511,0.95
max_branch,63.03215920122272,52,-0.7115832125379938,79.659136525527245,76.72879838451041,23.36617423140341,22.1867488278723,49.59336989398413,126.21951718612478,1.0094892358047507,162.76697849230882,154.06918008282148,200,data_set_14,42.41127970860291,126.42822868866594,0.95
range_branch,63.01617805717849,52,-0.7091315815755876,79.58152050869371,76.59922811404476,23.360040480370976,22.05823594184257,49.48107053205844,126.2034764987713,1.0091938927272472,162.59955522141055,154.06918008282148,200,data_set_14,42.38602027980596,126.36019799335094,0.95
bl1_length,10.293128106642953,94,-0.3082831141747071,13.984917053811515,11.586420272430729,11.975320014045232,9.780652964804087,1.1237546381869599,36.663401963018266,0.9992254472910036,174.16754979551888,126.69567443050926,200,data_set_14,0.02044588106709541,38.580886651317506,0.95
birthRate,0.042849845821156474,144,0.510715289066405,0.038998236606663544,0.03834222840910761,0.007541597631693635,0.007594029334086093,0.02795861792350915,0.052585838980711674,1.0081882853390076,209.09902942793053,218.58876028447904,200,data_set_14,0.026163912815062498,0.05481596792041882,0.95
bmRate,0.09366735836582728,132,0.21067309551222863,0.08770415387932996,0.08293208479311101,0.028305486621338305,0.02286138408137189,0.051472929237805214,0.14864445870017184,1.0350745299539272,119.82524780395447,100.13144393989103,200,data_set_14,0.04528660828088031,0.15229794253774273,0.95
treeHeight,82.57851075862798,25,-1.0927559010801362,114.72579505247464,111.75813241006315,29.418541013661535,28.426680948193482,73.81588392201883,163.48115360654083,1.0168999546701063,138.8160157713885,143.394446652334,200,data_set_14,59.58913968528558,164.7695546914346,0.95
tree_length,3047.624814518876,10,-1.386386942333119,4201.889499400484,4166.114243061601,832.5703666388564,922.1201449401218,3077.5109443588267,5548.484547220045,0.9969988883759382,200.50874617013991,212.62085774700174,200,data_set_15,2685.435519142272,5702.158249323763,0.95
max_branch,53.35073743428258,9,-1.2182999670383694,84.15955018041987,79.17735409671825,25.28836376892637,21.92915110508248,53.97779456336955,131.58744409604324,1.0008985279715814,197.05208710867205,174.45146786649826,200,data_set_15,45.69582469043071,134.64025000516395,0.95
range_branch,53.309444681950296,9,-1.2176936823158544,84.100987848658,79.10302601319431,25.28677253884344,21.938961690238337,53.91153289849075,131.50802342189183,1.0006252539333975,196.67732082904433,174.45146786649826,200,data_set_15,45.64090713279614,134.5218844505886,0.95
bl1_length,25.877238938639238,177,0.9713589365544614,12.639480789246049,8.74972615858783,13.62808087847451,8.939475691007074,0.7340920802934721,43.13342490116421,1.0028446076525825,200.3719219929889,151.6509559365297,200,data_set_15,0.008805652988744958,44.00156598125508,0.95
birthRate,0.043290177045625974,153,0.7849537423005708,0.037733070261424154,0.036560455281609366,0.007079534098295845,0.006903067336475363,0.027669387925106755,0.049401651768041094,1.0021535037126825,214.05034686437915,212.62085774700176,200,data_set_15,0.02623961955302977,0.050719909529835266,0.95
bmRate,0.13058961401489855,152,0.4225026118683997,0.11696851746725936,0.11327134390333876,0.03223908246958212,0.024170060029161736,0.07018564331827341,0.17614432014668788,0.9977690209117418,209.095904408414,181.8165087595598,200,data_set_15,0.05895157364771086,0.18295754639385095,0.95
treeHeight,95.6642571273373,33,-0.9825491930788227,123.06180043989711,119.49907143578142,27.884144127898047,24.824257877984397,81.40265355046644,170.8096243477885,1.0304961350326105,207.71520294499487,179.43272152681843,200,data_set_15,75.76221541051022,173.532451004652,0.95
tree_length,3175.4144388849413,49,-0.6680049648449142,3691.718419524826,3598.056177855088,772.9044061218185,715.5988941696901,2492.475218001357,5095.699946455853,0.9994426351029447,249.75957581482024,224.5790215629029,200,data_set_16,2375.2499151348566,5373.715173988993,0.95
max_branch,68.30522145906977,61,-0.5772743942060649,82.69459137339608,78.49852145125723,24.926395590638055,20.76197895642183,52.085985374526416,127.98759812340916,0.9973514785822842,190.16844448039114,147.25610096922404,200,data_set_16,40.310744364116275,140.21290229452245,0.95
