variable,simulated_value,rank,z_score,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail,max_rank,sim_id,hpd_lwr,hpd_upr,attained_hpd,scenario
birthRate,0.04319587484533593,172,1.0319790465158807,0.03635044924115882,0.036427770616048405,0.006633299026068709,0.006560106629614406,0.025899474845145667,0.04781671979500479,1.0162663705504307,117.5706668755093,181.8165087595598,200,data_set_10,0.023020753988233847,0.04821067274935395,0.95,Scenario_1
bmRate,0.08299637407289318,42,-0.77425865826217,0.1235627234970458,0.11033420813217959,0.05239379500799402,0.04580901471643841,0.060087798087959124,0.23780420440344355,0.9950227829526275,163.01671012946912,184.50039724965913,200,data_set_10,0.050739448739296714,0.2420431416301008,0.95,Scenario_1
tree_length,364.6639246574,131,0.13117799713752076,349.7662796957891,332.3529967839844,113.56816910379368,94.92755555112576,190.7741074626367,566.0000434135485,0.9956925861549422,178.95244961007793,183.81776436968573,200,data_set_11,153.94465544114448,572.6030868083824,0.95,Scenario_1
max_branch,61.831567826469886,161,0.651458791492004,49.08272251644048,45.77967250486379,19.569688024059598,16.27974773738055,26.34863216804555,85.51503389537385,0.9990222000828471,185.17492665113207,178.62881248895596,200,data_set_11,20.58254466005111,90.2359767632724,0.95,Scenario_1
range_branch,61.44443964697449,161,0.6558219611005366,48.65214198798764,45.38385000951183,19.50574762321173,16.10068183470829,25.782668261190395,83.937320818609,1.00150801047477,185.89699935486362,178.62881248895596,200,data_set_11,20.56407164593734,89.30887408711604,0.95,Scenario_1
bl1_length,2.2494025447841466,56,-0.6249569972559155,8.668697030468413,5.1902062279335075,10.271577906752537,6.390661675603869,0.21676582330570712,33.283854997791806,1.009123204099971,98.75792912026938,184.49677792708388,200,data_set_11,0.002679261252298852,33.60376932118529,0.95,Scenario_1
birthRate,0.03129652864004348,18,-1.3244534328961133,0.04122387728838154,0.04085981521628718,0.007495430493641776,0.00761876437803002,0.029781233569207727,0.05368626118413626,0.996720296988551,189.33362021198766,123.4535490434154,200,data_set_11,0.02918583556046517,0.05714123811301742,0.95,Scenario_1
bmRate,0.052165565139867906,79,-0.41436525795029805,0.06327007127190801,0.057258463249508576,0.026798834890187768,0.022491885177283136,0.031196742483261784,0.11495694104506048,1.0191421833059178,159.56688445790343,178.62881248895587,200,data_set_11,0.02203355208067609,0.11860006848546728,0.95,Scenario_1
tree_length,386.03424300983284,142,0.41797423427135716,339.5290357573853,327.5197150711509,111.26333500800295,102.92254411481703,186.14350842597898,530.2507915465796,0.9952956808049717,247.3888018354753,227.803382535074,200,data_set_12,137.73580742929414,541.2109079000429,0.95,Scenario_1
max_branch,43.61223287539015,120,0.032844020046770055,43.02571024513564,39.669433914110286,17.85782097987078,13.869472258453872,21.24891183616087,76.51149693583413,0.998170565510564,224.72739931145944,176.75574219857674,200,data_set_12,14.854045194224712,77.46209349197757,0.95,Scenario_1
range_branch,43.15482420343514,121,0.03911980125444283,42.46257813558226,39.35832644128459,17.695541532800082,13.6442909623499,20.543126593775323,75.41542789206594,0.9995216087305038,224.24895387417092,176.75574219857674,200,data_set_12,14.079105090642921,76.28973018900226,0.95,Scenario_1
bl1_length,11.386275235908059,131,0.09545974662504592,10.30646307190106,6.275140188965894,11.31170155152797,7.457788520250932,0.2517919898921367,32.38556676706674,1.0131861295619542,117.53302119608131,164.04707946487315,200,data_set_12,0.04090690684894842,32.78354504663748,0.95,Scenario_1
birthRate,0.0470300970217406,147,0.6469453902182053,0.04196405937545818,0.04045340313657895,0.007830703677436697,0.007758024315542423,0.03178069585719669,0.055732593204068544,0.9961056111451362,268.66929680119637,177.70094093640174,200,data_set_12,0.029166223559175183,0.056951102527324035,0.95,Scenario_1
bmRate,0.08689681397151083,181,1.1281840245798938,0.059815135512061836,0.05546919674088266,0.02400466401705476,0.019237837266142033,0.031237561913899037,0.10887536028764666,1.012729578427682,211.66217739860315,181.71259610245684,200,data_set_12,0.025022128198343156,0.11496357905108678,0.95,Scenario_1
tree_length,520.5011937750164,176,1.1190356240576478,383.7836345803301,357.5920001825822,122.1744475827726,122.94864577942566,231.97035701786797,615.0508433054518,0.9990486561334427,242.39457964416184,184.50039724965913,200,data_set_13,165.9461539152227,618.9575217511806,0.95,Scenario_1
max_branch,83.44353058831362,191,2.0818242362306605,45.20678267484397,40.595833408567884,18.366943398978243,15.65440291592322,23.087014738302695,79.245352632089,0.9950086817270242,313.6305578234964,158.62628906581358,200,data_set_13,12.644206903945678,80.0327382185744,0.95,Scenario_1
range_branch,82.7967754190704,191,2.0866692933522684,44.63628590661745,40.157772772265005,18.287751506204174,15.587598458321754,22.805887630835777,78.5253783708923,0.9950566048042834,312.75895732351586,158.62628906581358,200,data_set_13,11.916032305444837,78.70361380393062,0.95,Scenario_1
bl1_length,44.63376511075055,196,3.1864340124859902,9.4427633153401,5.387298620993771,11.044007708151206,5.7506958585534305,0.35067486484099025,31.643327263149892,1.0086280586013592,186.963323081621,145.18636128121295,200,data_set_13,0.06807585372831165,33.10298991529088,0.95,Scenario_1
birthRate,0.03807119046403949,90,-0.29183790359853673,0.04070546364997385,0.03899996736349373,0.00902649434310001,0.008086657940179987,0.028019162786731014,0.05566547070568676,1.0052152672457582,194.91685678909988,212.62085774700174,200,data_set_13,0.025293011474257502,0.05750091323995267,0.95,Scenario_1
bmRate,0.051212091050978965,39,-0.8480149902471283,0.07584546938892751,0.0696823893360215,0.029048281718192147,0.02800120881526474,0.03573621017071246,0.12314648148331718,1.012527566134183,117.23647900930918,181.8165087595598,200,data_set_13,0.01960394185992805,0.12322291547820505,0.95,Scenario_1
tree_length,423.4056600397198,14,-1.3635834442281398,650.1775791257794,632.7425313225149,166.305861255469,152.4010968875867,398.35420133641935,935.8951149299567,1.0015750992324,234.08327385971614,224.5790215629029,200,data_set_14,347.5748491249803,941.7020221716247,0.95,Scenario_1
max_branch,39.08529367673708,29,-0.8793132641961507,58.43077533003381,54.50776158534465,22.0006707973204,15.450622390298824,31.027626803743416,104.36148984172488,0.999793837305616,208.52667257115783,148.74460569081964,200,data_set_14,22.202255815023985,104.77926318688627,0.95,Scenario_1
range_branch,38.95752490853873,29,-0.8735511843243722,58.11320868815941,54.141641221956874,21.92851904200233,15.359756105129568,31.008862230508118,103.58256851507285,0.9997724982373158,213.43915217452846,148.74460569081964,200,data_set_14,22.201899726169447,104.32166682805791,0.95,Scenario_1
bl1_length,3.427265178498601,67,-0.5691193153266886,10.512262416873115,6.222263131530524,12.449054262562765,6.784732731558928,0.6489341833660973,38.650778899535055,1.0104808971268795,191.8016496821253,216.0707800996996,200,data_set_14,0.07624140250307603,40.24604979370943,0.95,Scenario_1
birthRate,0.052196756861118875,185,1.6189120444072918,0.0396169643767726,0.039384527824579116,0.007770522510969353,0.007610643456973932,0.028816340036114958,0.05346026707776851,0.9952414862982634,226.73127514951625,135.98799706120718,200,data_set_14,0.02502334659365301,0.05485857058450132,0.95,Scenario_1
bmRate,0.08701292643153467,113,-0.04298538033987618,0.08844745602298083,0.08054183147284205,0.033372499675555785,0.031231501935353453,0.04466830832135231,0.1491065395068492,0.995611687910982,156.3181269411371,175.77666024345535,200,data_set_14,0.032898234893269145,0.15162426955263636,0.95,Scenario_1
tree_length,741.5193359108614,155,0.8285536518738101,621.2874862475902,610.6302801525956,145.1105180592248,153.65013771851727,396.7110075246088,856.5208862255101,1.0122151606186731,211.86551707026436,103.96740809659545,200,data_set_15,334.69031764548504,879.579121920027,0.95,Scenario_1
max_branch,48.9768696020031,90,-0.3486827761443371,55.48541946282713,51.80980521104444,18.666106576281877,14.944439029489034,31.84851063725155,87.0869242368355,0.9963183188761583,206.20565453841073,212.62085774700162,200,data_set_15,26.86349132782854,92.35223078835597,0.95,Scenario_1
range_branch,47.368183199146365,83,-0.4109677881907237,55.029582265220526,51.439428857525506,18.64233471874595,14.59564830021049,31.247436079839943,86.82773696146643,0.9961910892227501,206.70489129388895,217.056063143582,200,data_set_15,26.31894745513096,92.1301471363441,0.95,Scenario_1
bl1_length,17.75377199130847,150,0.3705645071276407,12.867286890375569,8.630880121069005,13.18659776352988,8.260218427517074,0.6567429871155099,34.762244967001706,1.0156794593175489,191.48235320663628,227.803382535074,200,data_set_15,2.0406376676224608e-4,38.41248398501338,0.95,Scenario_1
birthRate,0.028977227632394437,14,-1.3128957793973683,0.0387262663293174,0.03813230602128616,0.007425599845707377,0.0075059120343968265,0.0277995655901762,0.05109627608480954,0.9959591004798574,266.65456125153133,181.79246194399582,200,data_set_15,0.024440551525474835,0.05174692840151661,0.95,Scenario_1
bmRate,0.12046753084593365,159,0.5957741604019114,0.09720526387567725,0.08844529568551722,0.03904544459357483,0.027546871058915963,0.05197963368931926,0.17670025796353808,1.0281999721739123,163.080022431412,103.32687702083241,200,data_set_15,0.04536803619195117,0.18951353611253685,0.95,Scenario_1
tree_length,514.77465988017,92,-0.23571173459192962,550.6306626716944,528.1367818718957,152.11802184392397,135.16762781297825,339.4698935244902,851.2958862598706,1.0001817737549838,240.26177750127275,182.72602753033289,200,data_set_16,329.11664502023643,901.2406930137619,0.95,Scenario_1
max_branch,28.56598315283297,30,-0.9581974607774958,43.57182031609419,41.463058492274605,15.660485210517317,14.763487078929444,23.65159002352105,69.18962227970692,1.0143354525472037,130.78209787415915,183.02316802058132,200,data_set_16,22.651883602080186,73.79459604919906,0.95,Scenario_1
range_branch,28.45167474330495,30,-0.9522685390491963,43.341331857608154,41.26644580455056,15.635985547910632,14.880216009793562,23.579781623662402,69.07907023454862,1.0134948482218493,131.99902106258978,183.02316802058132,200,data_set_16,19.060843186471537,70.40449133877559,0.95,Scenario_1
bl1_length,11.453325171204668,110,-0.1732599793262066,13.766058475098943,9.925778525233682,13.348341105016281,10.243909598550943,0.9743080493643003,37.59301135767762,0.9957785430028813,201.58264289759063,182.96262474724406,200,data_set_16,0.34034293561274276,37.650574409177565,0.95,Scenario_1
birthRate,0.038857756966312725,49,-0.7781750272757517,0.045780628573546665,0.04467220486877721,0.008896291148624554,0.009078517856030284,0.03202006918400301,0.06222185003594156,0.9954109849709201,272.909755598036,154.27363440457233,200,data_set_16,0.03012242682842684,0.06299461428734876,0.95,Scenario_1
bmRate,0.027258795853115296,78,-0.38683925130327407,0.031326720897513295,0.030194385266369084,0.010515802185773618,0.01131651688692924,0.01641443937886322,0.04735296915308539,1.009955172357924,205.39881903766863,181.8165087595598,200,data_set_16,0.01264967558965312,0.048148215752656445,0.95,Scenario_1
tree_length,900.897316982367,137,0.2843842369213879,835.5373628660827,803.461844804273,229.8297360776422,204.37842026414518,543.8939269188165,1254.2790491396893,0.9962149949103722,193.64729489697442,184.50039724965913,200,data_set_18,503.3589304269541,1301.292830831102,0.95,Scenario_1
max_branch,65.36366480779307,114,-0.05079157610475419,66.53396439614939,60.42624623861032,23.04121427424601,19.151119451233534,37.60840038920557,111.02870504450266,0.9976607073263427,192.9318631741361,227.803382535074,200,data_set_18,32.566107116278715,112.51760363129162,0.95,Scenario_1
range_branch,64.6073468307167,113,-0.06910176461863585,66.19748062643329,59.93295032687354,23.01147886008917,19.296755795073885,37.54428832249508,110.89697623705823,0.9973794099142682,192.08013323018255,227.803382535074,200,data_set_18,32.23356364567069,112.46007837173113,0.95,Scenario_1
bl1_length,1.700223322197914,25,-0.8282120460641813,14.056164973772173,9.448602930934843,14.918814221903686,9.009260970171006,0.9465619500413978,48.65890975044942,1.0089697990716988,164.99696912281183,151.07448699305215,200,data_set_18,0.04747018941238024,49.34397046848179,0.95,Scenario_1
birthRate,0.032071479870436605,48,-0.6484446548845028,0.03653356630062291,0.035908076599908474,0.0068812139888500875,0.006353094581601596,0.02611060953390615,0.04751651093952424,1.0004811527080881,164.0398555330657,154.06918008282148,200,data_set_18,0.024444187882984678,0.051036958995751926,0.95,Scenario_1
