variable,simulated_value,rank,z_score,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail,max_rank,sim_id,hpd_lwr,hpd_upr,attained_hpd
bl1_length,15.326342321625589,190,2.4913925712089617,3.8017561929058523,2.0363054723035,4.62576081421298,2.160108896530706,0.26717944234080837,14.281823800064497,0.9984221661901429,184.59009543638015,219.05118051561786,200,data_set_2,0.0291506791727629,16.083035720536436,0.95
birthRate,0.048794559219121125,0,-3.0441702289281802,0.12899879769364161,0.12827294319939353,0.026346830972970768,0.02386577211234583,0.087385818658734,0.17454180707899408,0.9971111823100651,150.59842641013594,174.20173896351503,200,data_set_2,0.07900471570377257,0.179192750105431,0.95
bmRate,0.06617099575180517,5,-1.428621773785626,0.1261383579503054,0.11926907545379803,0.04197567424693243,0.03766748977772558,0.06978122622368227,0.19875131073375008,1.0138371363269894,89.03068959407618,184.50039724965913,200,data_set_2,0.05962981147420507,0.20349483156144135,0.95
treeHeight,87.97148640725473,200,4.998249059578368,40.73994797250756,39.11870432070275,9.449616830164807,9.205374627788139,28.056897767334938,57.99174307690847,1.0023392505769597,182.87738850349174,190.34185921391284,200,data_set_2,26.33580715063214,62.52330503438125,0.95
tree_length,3325.46754390868,200,5.724674716026804,1539.6011847884251,1524.7009349950326,311.95944707924485,335.06175412061936,1071.9111547481339,2065.211552154412,1.004904915988049,222.20916866789463,205.49841849290723,200,data_set_3,943.1093077829277,2154.52824848654,0.95
max_branch,46.34874624579452,194,2.2586277675947186,28.13596080786515,27.751803668182504,8.063650726000205,8.125379580590804,17.049995898157732,41.6983385140811,1.00897595491165,176.78199475625766,226.24216692125415,200,data_set_3,14.997789960278755,43.642337032704646,0.95
range_branch,46.34455075607718,194,2.2609053026642147,28.11981733415203,27.736678610322677,8.060812365935634,8.124212156094806,17.046912940164017,41.69050585338008,1.0087361896508664,176.98683382916985,226.24216692125415,200,data_set_3,14.960200240213883,43.60922910643345,0.95
bl1_length,11.992744888663154,182,1.5358922456170243,4.276740519608635,2.1080481659317565,5.023792776526921,2.4311600660665524,0.16444145830157095,16.037000016665427,1.0091889874583946,125.27217096489625,162.51233661507348,200,data_set_3,0.04234429366495815,16.159608739012192,0.95
birthRate,0.04890485249335432,0,-2.978719065909167,0.12054885895389361,0.11659057091158832,0.0240519514849488,0.022860216315329505,0.08608937265093357,0.1669777075058412,1.001548420086446,218.98508515444777,181.71259610245684,200,data_set_3,0.07855593349347664,0.16873235620748167,0.95
bmRate,0.12145611633300023,11,-1.3934622956336438,0.20568941614366404,0.1992761376245925,0.06044892644358255,0.04918113220873252,0.11936152434064043,0.31465870757571707,0.9950956922885907,197.94406992796903,181.44814143932572,200,data_set_3,0.08845654981155487,0.3198878497574104,0.95
treeHeight,99.70576646338257,200,5.535824644601332,43.172727893774585,42.73401621517246,10.212216281948228,10.352127873677189,28.06195343158749,63.28572452710901,0.9993203784762218,197.8770052275467,154.49565095974566,200,data_set_3,23.562805814401095,63.425243897046066,0.95
tree_length,3982.498455725007,200,4.538460556727641,2017.103711359636,1953.8785665233731,433.05317294251785,445.5446220243882,1408.6073346309668,2810.210357479967,0.9990477509111858,139.2158332487699,152.58751828660573,200,data_set_4,1254.4880841524669,2894.087986454025,0.95
max_branch,36.23124591477386,169,0.7908697600645557,28.91649958340689,27.347397086612357,9.248989784070002,8.137675632519962,17.089482497572174,44.77062992584451,1.0109881944520578,126.69346152690593,181.44814143932572,200,data_set_4,13.342358911815904,45.55087483249514,0.95
range_branch,36.221902484144415,169,0.7917577462203453,28.90203885669693,27.331538298785986,9.245079902774169,8.122019733974307,17.07980253820334,44.76344408758809,1.0107978670266298,126.73603332503795,181.44814143932572,200,data_set_4,13.338334058145188,45.55040590467589,0.95
bl1_length,18.872488188349394,199,3.579961942711853,4.153374797885984,2.772890165610992,4.111527894990289,2.8664235990360556,0.19447661419158238,13.689514854062702,0.9989803796758351,184.84763223226827,185.06445353536625,200,data_set_4,0.011943884370121881,13.818282516264466,0.95
birthRate,0.05714574178261591,0,-2.6010370964000895,0.12614741482008288,0.12346491637801246,0.026528523231355395,0.0250250652120627,0.08631344990792345,0.17305406878509488,1.0008270444998915,136.92461245185464,179.43272152681843,200,data_set_4,0.08351636935698838,0.1801398599409065,0.95
bmRate,0.09531072141570665,7,-1.3968510256150455,0.15718988014182217,0.1511081471294949,0.0442990394762173,0.04242276730495527,0.09944235433240202,0.23779950432384123,0.9973315957175589,144.42888683160012,153.24952542345264,200,data_set_4,0.08004017117032304,0.24226689947697796,0.95
treeHeight,64.65940600265843,190,1.8765354678752397,44.43193776559214,42.8543299810223,10.779155834432169,9.534121124512607,30.002083515651613,64.65877941695341,1.0017197709283345,137.05930834901957,183.81776436968573,200,data_set_4,26.16324602512865,66.42703675473041,0.95
tree_length,410.82266593409076,200,6.316337956036934,139.4423517199887,132.2624875525625,42.964818555144966,43.94615964215171,82.05282644553154,223.8174329203037,0.9981476241219827,193.58251032487757,114.90609859375053,200,data_set_5,72.98557386202546,226.74245742136327,0.95
max_branch,47.167716013805055,200,6.342099595885092,13.829584261092439,13.043212195736338,5.256639579476677,4.501386397124586,7.298976970672046,23.987284427591707,0.9965322516677325,209.92725924907134,183.81776436968573,200,data_set_5,6.402038560981022,25.019763212583506,0.95
range_branch,46.882143663265076,200,6.329067766001,13.695216624675812,12.99252454130168,5.243572713325253,4.507875256347283,7.24198974219205,23.764960719474725,0.9974139416000664,211.42262217569365,183.81776436968573,200,data_set_5,6.249052189721915,24.969202926213185,0.95
bl1_length,8.638961646641945,179,1.1539442576778505,3.7927065509586146,2.4411966628186166,4.199730674543789,2.6475174618667103,0.16034432846220165,12.976589435503218,1.0046286905661168,218.3762760956368,179.40930109028008,200,data_set_5,0.001958170770816471,13.427548780938174,0.95
birthRate,0.04364731970002218,0,-3.6523733283683004,0.13932889017800704,0.13532513549956302,0.026197094840994976,0.02397028338249033,0.1049515565996977,0.19220255513623566,0.9987553112187572,209.94485885699078,178.16876806301022,200,data_set_5,0.10235286349255088,0.20541795987853692,0.95
bmRate,0.0325090696222083,5,-1.4914544210534004,0.08100414691537984,0.0735509948281963,0.032515292863539144,0.03060209891658322,0.038644721328191835,0.1387708383434629,0.9991545794882917,229.5147071949439,210.75466088192417,200,data_set_5,0.028770993323214793,0.1397678514360736,0.95
treeHeight,56.91949253143738,200,6.325547587818094,17.807009164335337,16.560564580928407,6.183256520340768,5.376826292349369,9.524973937585019,29.49875779697215,0.9954555702399708,228.33036085331383,183.81776436968573,200,data_set_5,6.632408194588583,30.33005938763789,0.95
tree_length,233.7484880975719,200,10.337557638709514,50.89299340060511,50.227680846493826,17.688461925692682,19.029478791232037,26.07551984238984,84.76160763064063,0.9959646630104745,184.78467507720237,183.81776436968573,200,data_set_6,19.38734133121634,85.77231603286475,0.95
max_branch,52.05521951747967,200,7.163679581555323,13.147573033790326,12.585526156264189,5.431237681800673,5.998513005971168,5.60277847121201,22.404955276130185,0.9962019783544342,193.0750013360626,172.31004689554138,200,data_set_6,4.198702070095535,22.876580308170162,0.95
range_branch,49.4372189851524,200,6.834732521458373,12.681911889183798,12.108518948684958,5.377724289951566,5.92774032131227,5.5047977895870925,21.906432943889214,0.9957264782344057,184.30703071783898,172.31004689554138,200,data_set_6,3.539430960246775,22.54599560221042,0.95
bl1_length,2.6180005323272724,105,-0.2093364773542388,3.3638956336414427,2.4309954452773828,3.5631396436081615,2.2131894324059065,0.2911257941292098,10.793683250940077,0.9983933192703713,150.25848464804352,183.81776436968573,200,data_set_6,0.07828323377957529,11.193999404244655,0.95
birthRate,0.02923642116729653,0,-4.030893296550325,0.13731048995725387,0.13717917167225852,0.026811443726989282,0.02757882621254636,0.09704107665725095,0.1815153841777139,0.9964136523442612,188.59107114645767,183.81776436968573,200,data_set_6,0.088259349812564,0.18291584668268152,0.95
bmRate,0.054323989382454564,24,-1.0053824545283947,0.09302337294504359,0.08254444530246847,0.038492201040789153,0.031621104226246546,0.04724046982374641,0.1619692732105749,0.9956525811839425,190.3206607087711,184.50039724965913,200,data_set_6,0.020058573734158106,0.1636284532433062,0.95
treeHeight,66.61965362623454,200,9.138200835795788,14.846131015786964,14.382121285991415,5.665614439949978,6.078526504704788,6.769118886458032,23.902826091189894,0.995745570240232,198.00397324917313,175.77666024345535,200,data_set_6,5.605311693580025,24.762814684929864,0.95
tree_length,3135.283178784303,200,7.717042397357415,1154.7587872047316,1136.7689327102507,256.6429325641352,285.515506792585,781.3820066446319,1582.409026085586,1.0059525747688456,206.04823172054842,203.81060196783517,200,data_set_7,709.4792546724965,1615.960413179699,0.95
max_branch,72.03267737755424,200,6.167900360604712,24.698497641061092,23.581172683984256,7.674277625952508,7.005884042504649,14.393623932421841,39.185832174272456,1.0022249082989751,183.82999317725893,182.72602753033289,200,data_set_7,12.197723548766982,39.746840497151,0.95
range_branch,72.02876506542118,200,6.171167279271329,24.680199690758972,23.566163130801996,7.672546089246988,7.005355632611123,14.361446720396533,39.18305574963613,1.002111108624439,184.31219115963563,182.72602753033289,200,data_set_7,12.165879763621524,39.71918205039699,0.95
bl1_length,1.5059653219203142,72,-0.5685763938012309,3.651383385375231,2.5783237288783383,3.773315401140159,2.7602993592919494,0.12096948705202382,11.718558075229186,1.0048230409967325,190.67250954286936,220.242772826832,200,data_set_7,0.004418683215558819,11.877855341690584,0.95
birthRate,0.046283569158068305,0,-3.2179627019444825,0.13286292719217424,0.1296633996081554,0.026905022230925668,0.028169677724025663,0.09116736056349052,0.18163741466283356,1.002916852199319,228.67164572451887,171.69241998657486,200,data_set_7,0.07999742242315763,0.18268491165134476,0.95
bmRate,0.0731001262865754,23,-1.0678842259781376,0.11191707532024008,0.10649732358730846,0.0363493982675041,0.031448586416108454,0.06629492372345391,0.17901374533808223,1.001213363214867,179.691728127219,176.87381872549292,200,data_set_7,0.051577562786349763,0.18483127628692067,0.95
treeHeight,77.82027857187157,200,3.963620874460038,37.47621160445168,35.97144663571865,10.17858878163163,11.085253350973847,23.058906028043328,55.26013661025999,0.9990200106698635,224.00260995126567,175.24246066128165,200,data_set_7,21.408376937181004,56.4478505384922,0.95
tree_length,1651.152321739767,200,9.034870144596509,573.4605652158939,570.2160741105218,119.28137751580294,114.46106038184595,381.27219071875135,775.6355469366179,1.0105346525884666,189.7640016810843,154.06918008282148,200,data_set_8,327.5032011994273,791.0014918986354,0.95
max_branch,49.44960853176837,200,4.607410903654582,21.14298347643363,20.232428942235668,6.143716210091447,4.911820365773458,12.67591283081127,32.67499977381605,0.9949991692834292,200.45427331784387,183.81776436968573,200,data_set_8,10.951599597442385,34.25538403176131,0.95
range_branch,49.42845098683563,200,4.610641398361493,21.104618640232058,20.166333133913575,6.143143632178627,4.938122990789295,12.64520922898313,32.59939052611015,0.9950175321099543,200.33887231563364,183.81776436968573,200,data_set_8,10.553757210888815,33.76833752734599,0.95
bl1_length,12.087194081046363,190,2.0656100164847597,3.7522462746121104,2.271541267742375,4.035102337767807,2.4455198687035544,0.20557562833952678,12.014053856263214,0.999324335968318,237.9668600651817,224.40597791289804,200,data_set_8,0.039896061985919454,12.941062393891547,0.95
birthRate,0.04080525833564517,0,-3.5816437482308885,0.13204494968238156,0.1286507618838683,0.025474250863672075,0.024305529565143917,0.09640635863035066,0.17795938793253968,1.0059158198968168,185.3741012782519,149.076952862528,200,data_set_8,0.0939807093591032,0.19064897093654654,0.95
bmRate,0.07796055440850747,53,-0.7329433165611378,0.10632293680318705,0.0982271506560176,0.038696556410053255,0.03550724362138975,0.05882451391538541,0.18403624266853605,0.9973918671092755,212.07939136722842,212.62085774700176,200,data_set_8,0.04437164949378957,0.1881623471382616,0.95
treeHeight,94.66453447318766,200,7.904022050499604,30.527263241781103,30.131970799972564,8.114510665788504,7.258758200619505,19.9093402788685,42.44911524981086,0.9992706025384015,243.4781781305558,181.8165087595598,200,data_set_8,19.199261132910188,45.57782269449874,0.95
tree_length,72.70862704029528,158,0.751535821033267,57.764378539250345,56.62052894245993,19.88494504559807,19.970199316281143,30.17389069646992,93.27528850119066,1.0084006790823248,185.54192309085005,176.75574219857674,200,data_set_9,25.33035509152973,96.0289374625147,0.95
max_branch,10.174368793783799,72,-0.474510083245643,12.509176047400873,11.542646186437825,4.920458671071901,4.244816518743332,6.024180704861748,20.73148984997072,0.9959912400038976,157.31578286533727,183.81776436968573,200,data_set_9,4.990196175811517,21.513963276421013,0.95
range_branch,9.585467371987647,69,-0.48370003434898645,11.871273651251105,10.955204558350069,4.725669044741608,4.253997140557822,5.494397993944729,19.720056315305744,0.9956277422836568,159.4163085611897,183.81776436968573,200,data_set_9,4.042588972612316,20.638640515146005,0.95
bl1_length,2.9885150332313373,102,-0.25609203087044047,3.9790928371835532,2.8280724579960133,3.868053998343116,3.03820310658219,0.14188331966785667,11.293107065492253,0.9963951424318498,128.84834952218472,182.40894068574056,200,data_set_9,0.01621574408936791,11.517901953731997,0.95
birthRate,0.03976977383281941,0,-3.671471727594522,0.13315802276639685,0.13249168217160312,0.02543618904421297,0.028293883057386907,0.09766331943612072,0.17930391838907445,1.0060342723247857,202.52708560520318,227.803382535074,200,data_set_9,0.09111384046139875,0.18238615002356814,0.95
bmRate,0.0941541915009595,60,-0.6285531760182786,0.128626548727445,0.11869341327725172,0.054843979064522354,0.04525805975774179,0.06560713829657225,0.22277533779135317,0.9989334346486292,206.5679191448209,154.06918008282148,200,data_set_9,0.04615915692375065,0.22484906762079768,0.95
treeHeight,18.609309797192225,154,0.6444403289645414,14.990102419910311,14.19396345798269,5.616047312087216,4.909423131162041,7.373491638311484,25.28906527575074,1.006153254508202,196.80205028035695,176.75574219857674,200,data_set_9,5.450314018277075,25.31150779846088,0.95
tree_length,208.43137057188068,199,4.09845703515533,86.98134367856994,82.68215969767891,29.633109692635298,25.646105218924202,49.98068821868395,138.14983073405645,0.9967981898517784,137.97195945195347,155.52652467257553,200,data_set_10,43.04615713483092,143.10840394407197,0.95
max_branch,36.780812261171086,194,2.067670873389337,20.265072137082935,19.40115017715923,7.987605927347356,7.531879612924436,9.742258056938335,33.16767391623896,0.9962658105187083,193.02528834605798,226.24216692125415,200,data_set_10,8.087383081424859,33.338377805220034,0.95
range_branch,35.72951574373753,192,1.9731476851018506,19.974602098633795,19.156644638697905,7.984660126588797,8.178784136470787,9.563109008693552,32.73795321666094,0.9963218283676005,195.30251622437194,226.24216692125415,200,data_set_10,8.01931854023804,33.13720782704625,0.95
bl1_length,1.8604956656092781,91,-0.4379955609262778,4.375166140374677,2.1986509064521362,5.741314979191448,3.0502814755493506,0.02922126041897608,17.85213554495441,1.0106533239380426,161.52288975144575,105.00519410719511,200,data_set_10,1.553231095054772e-4,18.282520586741654,0.95
birthRate,0.04319587484533593,0,-3.1457600417883054,0.1224595374615257,0.12145008338749555,0.02519698310209633,0.025312770893909604,0.08406712715089938,0.16943900734291178,1.0008250822213438,197.9669631583336,212.62085774700162,200,data_set_10,0.08071384660854611,0.17611953045126846,0.95
bmRate,0.08299637407289318,3,-1.4893809272527763,0.2027003368013468,0.1948709529534856,0.08037162322821768,0.0848024736804608,0.10179461132147313,0.33775328425080314,0.995274592143641,238.93266238396134,184.50039724965913,200,data_set_10,0.08783722706425945,0.35839371013760885,0.95
treeHeight,60.89332027489326,199,3.827159980095336,25.038275624939462,23.66548972561361,9.368577440303563,8.790472037166078,13.46176646721032,40.72772447687004,0.9961113426238147,196.1347380326894,155.5167456725001,200,data_set_10,11.851118152500293,43.88842973171483,0.95
tree_length,364.6639246574,200,6.59086335304106,125.09416505357497,120.14173930483304,36.34876749391053,33.05220982741814,76.96070674171166,188.0094884018048,1.0029263489250868,253.3391248409593,156.35092161682306,200,data_set_11,64.07251230914622,192.2865890521707,0.95
max_branch,61.831567826469886,200,6.114777464417532,18.80572966717049,17.972360722799834,7.036370237456852,6.103679991017882,10.15829365222639,29.762094147025273,0.9952740780523276,192.74474342731548,154.06918008282148,200,data_set_11,7.721188878536135,30.327937713809625,0.95
range_branch,61.44443964697449,200,6.094557324827822,18.644986528860386,17.698114898841244,7.022569620234597,6.097821553721134,10.142527756116495,29.50070809218121,0.9952765364510173,194.0537664444808,154.06918008282148,200,data_set_11,7.525782465376062,30.142239137410424,0.95
bl1_length,2.2494025447841466,106,-0.23214127810617866,2.9815273520950583,1.9991457449649603,3.1537898528156054,2.24443933790975,0.033297945842829135,10.371718868896451,1.0057512250497178,201.3489364580718,154.49565095974566,200,data_set_11,0.001556207953443902,10.381321006215924,0.95
birthRate,0.03129652864004348,0,-4.014872457589641,0.13280972827856455,0.12971115251174162,0.025284290026853125,0.022811017958415718,0.09716659781731779,0.17943315576577668,0.9975279073243601,203.3074613911483,153.53190398209725,200,data_set_11,0.09023204303960479,0.1867178789154205,0.95
bmRate,0.052165565139867906,8,-1.4049157079781578,0.10281950191188974,0.09620376928857745,0.03605478711951973,0.03219191010780914,0.05661621633104419,0.16778630660916308,1.0036635459295584,163.0348199203673,130.29995284900795,200,data_set_11,0.05006509636029639,0.17356903651815472,0.95
treeHeight,63.81909641112192,200,5.741469972675303,21.057589468362373,20.151530401425926,7.447832549202436,6.650055540442893,11.359265570275507,35.61099042570006,1.000678442666483,199.94804683606017,183.81776436968573,200,data_set_11,9.87439402367931,38.139567653393286,0.95
tree_length,386.03424300983284,200,6.2353368954290325,114.46503119547353,106.29644892066142,43.553254037234105,35.26633164010697,62.20576253434807,188.521540179144,1.0061016924862736,147.97242826286623,154.49565095974566,200,data_set_12,51.52382925906734,189.61400631204907,0.95
max_branch,43.61223287539015,199,4.440498943282544,14.406918015884509,12.772306425489212,6.577034525295086,4.239477064917001,7.325265379255549,27.946465481223747,1.0056120554113261,176.57848836641196,153.46797767738508,200,data_set_12,5.883556436539379,29.091339061338388,0.95
range_branch,43.15482420343514,199,4.447138336984584,14.224658572676097,12.683905341534956,6.505344209817265,4.227253001787236,7.253049379596453,27.50950838087872,1.005774267195372,178.49801882089204,153.46797767738508,200,data_set_12,5.326134947910188,28.2799674244113,0.95
bl1_length,11.386275235908059,196,2.72630617534048,3.112781648180613,2.1321135448227686,3.0346898167789957,2.216881510064042,0.1670992935672406,9.229474108601329,1.0033244351785195,203.822993097956,181.8165087595598,200,data_set_12,0.07036614929557707,9.513047704499442,0.95
birthRate,0.0470300970217406,0,-3.363717539765264,0.13839508268281803,0.1338560473613468,0.027161907794271366,0.02422613824770866,0.09811942172876295,0.18965218168339146,1.02865872379166,144.1316848606191,113.12672289477486,200,data_set_12,0.09257995893745458,0.19746472048320882,0.95
bmRate,0.08689681397151083,92,-0.2375962617163632,0.09681773064746284,0.08978367190464595,0.041755356773228024,0.037601454147955085,0.04773083310454884,0.17406391062646245,1.0269631651521387,200.95303623648547,176.75574219857674,200,data_set_12,0.03272060562871985,0.176789857170948,0.95
treeHeight,74.76526822407097,200,7.320579824821622,18.539709046614007,16.88320101625775,7.680478940590882,5.554279480388666,9.540395906990181,34.07834867050899,1.0074307806767087,169.4460902511266,148.7446056908198,200,data_set_12,7.265999121079926,34.17008089275455,0.95
tree_length,520.5011937750164,200,9.122255218321435,140.15797016826716,137.27797610774005,41.693990631050916,41.316057862895015,84.44197784026673,219.09479611228875,1.003583200790822,147.82351042177038,137.53719938872348,200,data_set_13,73.71081627593979,229.80476009810408,0.95
max_branch,83.44353058831362,200,10.686041782238295,16.44015462289054,14.999903058471066,6.270177239695256,5.290919015788956,8.88402889009425,27.313723567577732,1.0003817712929766,135.80497173217722,175.24246066128165,200,data_set_13,8.409595854549826,30.861078354595257,0.95
range_branch,82.7967754190704,200,10.694807028510882,16.213999356483438,14.913265219036578,6.225710841260292,5.274903767611364,8.496760858256286,27.286896705200625,0.9995983680627687,140.70952455863156,173.85067966451732,200,data_set_13,8.259200374982045,30.66294516178067,0.95
bl1_length,44.63376511075055,200,12.124026914286578,2.936751354922317,1.7669731150155248,3.439204981200905,1.9948618282630033,0.07945603047037864,9.756886794944789,1.002459478122436,179.2032680433767,176.1654079684902,200,data_set_13,0.00400426439993325,9.846834586090486,0.95
birthRate,0.03807119046403949,0,-3.555010160512197,0.1297913944901077,0.1276634354901744,0.02580026494575571,0.026104841524064604,0.09290034707251779,0.17257067856016287,0.9989497008064174,175.11208200507122,160.1450756027788,200,data_set_13,0.08900215652037159,0.1836740851123992,0.95
bmRate,0.051212091050978965,2,-1.5525050494622563,0.11927584858575914,0.11098399835069071,0.043841247124030626,0.04047348338575811,0.06376611311410325,0.19982832784400115,0.9958287943923614,227.19407477161596,127.63679350406481,200,data_set_13,0.04959655138580567,0.20044053489038918,0.95
treeHeight,91.75131721143839,200,9.896765572171066,21.378636295454097,20.029534786321783,7.110674735376858,6.350594267799073,12.451616029559395,35.02354854740696,0.999017690050664,135.38722761855192,154.49565095974566,200,data_set_13,9.338581820875998,35.82354703569029,0.95
tree_length,423.4056600397198,198,3.322803221150531,231.1129575160169,223.76939947431782,57.87062601231045,53.8573417246537,150.42231768569832,329.45618411452597,0.9976702535655783,181.16125691530848,139.47863334381108,200,data_set_14,140.46141809077358,349.4843621455327,0.95
max_branch,39.08529367673708,196,2.6151317622464205,20.90681016581206,19.779163906900337,6.951268679215439,6.239863886480702,11.608107260103099,33.50173512846336,1.002526007632535,196.1038391774215,185.39691300833823,200,data_set_14,9.000552465963569,34.38955771993956,0.95
range_branch,38.95752490853873,196,2.620147176307739,20.777858980896156,19.714463641633255,6.938414029574099,6.250332501206939,11.534467891765134,33.41298778420297,1.0024610497652178,195.61109083958513,185.39691300833823,200,data_set_14,8.679024432244297,34.290075630760825,0.95
bl1_length,3.427265178498601,126,0.02060547937426458,3.3518220180513176,2.210284006359112,3.6613154723063066,2.4450507341102163,0.17410787226805122,10.00738208136823,1.0043024361713706,198.58661697647125,176.41288225860276,200,data_set_14,0.009858900707289802,10.526155175442067,0.95
birthRate,0.052196756861118875,0,-3.1583099595947277,0.12242122945721932,0.12126345265192709,0.022234826060299546,0.02345348766208576,0.0891464860323936,0.1615302227422166,1.0123602071046078,220.8850024768859,147.256100969224,200,data_set_14,0.08452030967693482,0.1663391696789281,0.95
bmRate,0.08701292643153467,16,-1.2232553835003495,0.15248462283622913,0.1435292126041353,0.05352250829041682,0.048561120933477295,0.0806980810611447,0.24902807376262343,0.9975885450290872,215.47068058084196,180.78717391229756,200,data_set_14,0.06277385424623377,0.25168594868275285,0.95
treeHeight,54.85953111982633,197,3.067544040475041,28.601375063219226,27.92013584966677,8.55999317699796,7.55628465426195,17.018022446679357,42.168978907085,1.0042735896531252,148.9724189982685,183.81776436968573,200,data_set_14,11.129435155820001,42.446315893616706,0.95
tree_length,741.5193359108614,200,8.198284492101772,223.05275334048815,214.61497644474423,63.24086253287062,53.000298164505196,141.1220865539171,336.77028677675594,0.995397129485485,274.7457045576929,186.9298193309879,200,data_set_15,121.28305835484464,347.63712220672807,0.95
max_branch,48.9768696020031,200,4.4149318406024305,19.550756255260392,18.82028404774202,6.665134232905264,6.725583384174765,10.564595495955121,33.267760288389916,0.997112038859221,266.9279853408821,181.8165087595598,200,data_set_15,8.700711648744651,34.10968809766678,0.95
range_branch,47.368183199146365,200,4.208652769466011,19.40157906614044,18.723072006353945,6.645025300235044,6.8305133640533215,10.517911476711467,33.15955343221064,0.9974416745602681,265.7403655444226,181.8165087595598,200,data_set_15,8.584782226157152,33.79277664765922,0.95
bl1_length,17.75377199130847,195,2.5090901949794997,5.214468877107066,3.7361111417416955,4.997549764967239,3.623936441649893,0.4174428695370134,14.803864272981274,1.0019484573254624,135.82310391985808,174.90553198081304,200,data_set_15,0.08141410489881362,14.910918067358939,0.95
birthRate,0.028977227632394437,0,-3.5867972415641067,0.12083237643048461,0.1206062384551519,0.02560923927722064,0.02654379456826589,0.08508120079027887,0.1616367092325066,0.9951801148726354,252.28230658073295,149.2271004797697,200,data_set_15,0.07872922534735052,0.1679238297515059,0.95
bmRate,0.12046753084593365,30,-0.9831657570250201,0.17772253429417967,0.1702611794105121,0.058235351505218226,0.05778840024829304,0.09545980564315186,0.28263902201891544,0.997630063606201,194.589667679363,192.61489309412613,200,data_set_15,0.07147865321957392,0.28291270083124714,0.95
treeHeight,85.82312779997574,200,7.58259932132389,25.849004952969857,24.636911646181453,7.909441117156992,7.795988749370806,15.432318083904116,39.94011952223172,0.9959936293324886,268.03820143932444,227.803382535074,200,data_set_15,13.27239940428416,42.2175948341694,0.95
tree_length,514.77465988017,200,6.655008945735278,184.54319985761546,179.02237486590985,49.62149002582129,44.28694225683664,118.61730102559005,265.216331798967,1.0007650738347316,155.04522506171045,129.3210131177296,200,data_set_16,87.25376431590254,270.96149085861873,0.95
max_branch,28.56598315283297,198,3.235040956282222,13.985107546552072,13.347142031784536,4.507168781886938,3.7573790607604334,7.563258176149059,21.693477748060094,1.0025442585420612,146.4421158654148,131.59472122598604,200,data_set_16,6.036751762536567,21.755621110394877,0.95
range_branch,28.45167474330495,198,3.2333607508470656,13.895907226038004,13.266773513989946,4.501745595029466,3.785298345203433,7.53549765585692,21.679468545800365,1.0031731471387177,148.60800096090645,131.59472122598604,200,data_set_16,5.923886464058581,21.747823274558016,0.95
